Store,Analyst,Industry,Type,Title,Link,Published,Summary
Scheels,Dhiraj Manghani,Mass Merchandisers,Closing,Century-old Home Depot rival chain announces last location closing date - PennLive.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxPZnJoUmlFcmo1cl9oWVExelQ5dEZZMzRuQV9ZLWxVTS1aVVZxbVZzOFZld1BSYUVBSnF6dkxSNlFDUjZud2Yyc1VYaFlSbkwyekpza01MVG9wZDZnS2F5U3JxY050WjBYVjZYaTVoMFR6eHpXa2dZLVFhRUlsY3BXSllpSDdFY3FJQmNGQ0xWX1JSSlppNnlVbTU3alI3V25EOEJ4RW9SSm9nY1lvVTdGMU5LNHHSAcgBQVVfeXFMTVJaajJ5S2dfZ0RMMGdFbnJXZzdHTjBPOVcwc2FxS1lLazVENmloQTJWRjkwcGNleXdHektBQXBPYTFPSFprQ05iVmNZeU5hbl9EYThQOURrcmVuM2l2bGRYSlFQOFJkYzlRcnRpM2tLS1ZxUGd2Y0hIcjF3VzlKc1RzVktCdzhhNmtteldpRU5DYzhtUzFLSng0M1RnY0tTQlU2UEhwb3hEVENBXzhKU0gwMEpwWVVXQXpDeEJ5NmJZdk1iMDY1NWY?oc=5,"Sun, 10 May 2026 10:00:00 GMT",Century-old Home Depot rival chain announces last location closing date PennLive.com
Scheels,Dhiraj Manghani,Mass Merchandisers,Closing,Scheels Home and Hardware Closes Last Store in Fargo by End of 2026 - HarianBasis.co,https://news.google.com/rss/articles/CBMiekFVX3lxTFBDRTUtdnBaSWtqUFg3cDJCNnVoU2lrQXpZbENZMnhBZ0FpOTBWV2dlclNjWG1CZE5nd055bHZUVTAzTVhteXpiQWFkdUo5Qm1GaW1NZ0YzUkJxYzlZZDQzZUpQMUc2aC13VTl3My15Ui1ZZTB0RHdGczlB?oc=5,"Sat, 09 May 2026 08:13:45 GMT",Scheels Home and Hardware Closes Last Store in Fargo by End of 2026 HarianBasis.co
CVS,Dhiraj Manghani,Drug Retailers,Closing,Essential retailer shuts hundreds of stores as protests grow - thestreet.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxQRlpOMWNBOXUzajUxdFhiY3RSU3gtNzc1Rnc3anNCSlpxVXhuV0J0UjJWVGM5dzhKclhZMEdSQWczOXFrUmxHc0laQU1yclJGYUN1MVpDbXhyQVdKSkJsOThDZ1lYRnhvTjlQZVB4eHQ1T1FuczJUak5aTG51UnFDajB2MlR6YjhXcW9IcjJZb0xBa3JiblplMUUtVmJjakROYVZjVHdn?oc=5,"Sun, 10 May 2026 17:02:48 GMT",Essential retailer shuts hundreds of stores as protests grow thestreet.com
Macy's,Harsimranjeet Singh Ghelani,Department Stores,Closing,Macy’s Permanently Closing 14 Stores Despite Strong Holiday Sales - AOL.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxNZUZHZkptY21WZWxpVFpXTFZTX2lCSGFCZnh6QlBlRGYtXzBsTUZSVzhVR3dIREIxQlUzdkVFcGxBR1Jka3FNQ2ZZTzlxU0tGVmhGdkh4YkR5eHROSWJpQm00WXdFRE9LSFNIM0syUFMySXNCZUd0ckl6QVBleDY2QzNYWlY?oc=5,"Sun, 10 May 2026 20:12:45 GMT",Macy’s Permanently Closing 14 Stores Despite Strong Holiday Sales AOL.com
Sprouts Farmers Market,Rahul Vasaya,Grocery,Opening,Sprouts grocery store to open in Grandview's former Big Lots - The Columbus Dispatch,https://news.google.com/rss/articles/CBMiygFBVV95cUxNb3lHcVlUWWxkRHRMVHRvUFFCdVJDSGFkY1BJSTk4VWU3Q2NKSnJuYW1vWXVPOURMTGdaOTFBMEtaZ1c2cVJFcl9Sakh4Sm51M25GUHlNSVpaeHNhbWpuN3hpbFVZdHAzYmhqTVY3YVc1cWtCRUVsdmw0cDVUMW5remdlVW5ycDRCUE9vLUlLTEIwR2YxTkJyN3VDcFJ0VWctZ2xrNjFfck5kYnhSQk9ZN1dLelV4ZzltYi03UXlUdEdrV3JmWDlMVnNn?oc=5,"Sat, 09 May 2026 10:01:00 GMT",Sprouts grocery store to open in Grandview's former Big Lots The Columbus Dispatch
Trader Joe's,Rahul Shinde,Grocery,Opening,Trader Joe’s New Summer Mini Totes Are Coming Soon—Mark Your Calendar - Delish,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQa0RvTUdSbllkejFBS2FQcDBVc2ZfcXpicl9Qc29zakF4cWNaeFZ4enlwZFRXcEFfQUN4OWpNX0FRRHJGWUEtcU1ySEZkQzJaRzRNdXpWNUhBOC1GN05xaUd4MzctLVV5THJZa3R4bFNhZEVyMkJtc1VXYUZzdm5obHRXUy1yalNrOUQ0?oc=5,"Sat, 09 May 2026 10:28:00 GMT",Trader Joe’s New Summer Mini Totes Are Coming Soon—Mark Your Calendar Delish
Trader Joe's,Rahul Shinde,Grocery,Closing,The ‘busiest Trader Joe’s in the world’ is temporarily shutting down - AOL.com,https://news.google.com/rss/articles/CBMihwFBVV95cUxQTnBaMWN4UmFMQm1jNF9UUjY0elJXcUFrRUNKTGhXOEpVNzAybVlERTI5NGVTVDkyQUJKVXdrcTl3U1R0TjFTWlVmdkJKZmdSY0x5ZUxfSzVjZUJ4RFhmMExsWTRrX1Z3N2JNaFF4c3Q0Sm4wOFZhaExMNlJBWmlfR1NoQ0JzMFE?oc=5,"Sun, 10 May 2026 21:37:08 GMT",The ‘busiest Trader Joe’s in the world’ is temporarily shutting down AOL.com
Trader Joe's,Rahul Shinde,Grocery,Closing,The 'busiest Trader Joe's in the world' temporarily shutting down - MSN,https://news.google.com/rss/articles/CBMixAJBVV95cUxNOENRMEV4UUxXbUhOOXF1VVhmOFBwa0xWQVI2OGM0ZllqTzgzU0pQcmZhdjJ2UnRrYlVUdEhxTS1zdk93WU9yd1ZVM25xQTNWVFZ3Sy14SnJvelg1TmM3VHFUdU1VWmxmQmtlcG92WU11ZldSRUpick9XeUVITmJpcVlQcU5rTF9FTGctQ1JPWmxONjlHanZCT0M5ZEVIeXhHcTVWcVFfQlZ0MnlaVHpKcnhDaFVzd1BodGdQS0d6Nnh0Y0NSWGdWbUFvdWdCbDBTcG9sMGJLTWNTaFJ1UzRnM1dKcW9WUkxRZDFEVUZ5UGRqcnBWZW5xOWlBSHB2N2tEeFVuZkNyanAwMDJ3LWE3dzdMamZZX3pvTHFqbTU1R3hvSzczVjRUTjZPckdrd1U3Mm1rbVBBdWNvNDVibU1MZ3pjNUg?oc=5,"Sun, 10 May 2026 06:33:54 GMT",The 'busiest Trader Joe's in the world' temporarily shutting down MSN
Raising Cane's,Rahul Shinde,Restaurants,Opening,Raising Cane’s Looking To Open New Taylor Location - Metro Detroit News,https://news.google.com/rss/articles/CBMiigFBVV95cUxNN2R3bGR2VG5vclY4bG5neWRtT2hvYmk5RUdTcHlkeThaN1BnZ1c4RHBodG9LY2VhRWZlYVAzdWhNTXZWTTlKbXhxbVVvdFE3Ykg1S0VvMGJMbExSN3BiS3FQS1Z5RmNHQk9xWjU1eHlLUVFFaWRoaERaUE5uRkpwV3FSS0VkMmZCcnc?oc=5,"Sun, 10 May 2026 14:13:38 GMT",Raising Cane’s Looking To Open New Taylor Location Metro Detroit News
Rite Aid,Shuvechha Dere,Drug Retailers,Closing,Essential retailer shuts hundreds of stores as protests grow - thestreet.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxQRlpOMWNBOXUzajUxdFhiY3RSU3gtNzc1Rnc3anNCSlpxVXhuV0J0UjJWVGM5dzhKclhZMEdSQWczOXFrUmxHc0laQU1yclJGYUN1MVpDbXhyQVdKSkJsOThDZ1lYRnhvTjlQZVB4eHQ1T1FuczJUak5aTG51UnFDajB2MlR6YjhXcW9IcjJZb0xBa3JiblplMUUtVmJjakROYVZjVHdn?oc=5,"Sun, 10 May 2026 17:02:48 GMT",Essential retailer shuts hundreds of stores as protests grow thestreet.com
Doggie Style,Suryakant Rajput,Pet Care,Opening,Dogtopia eyes US 280 corridor for new location - The Business Journals,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPSmEtUDBLMWx4X1JET3EyRUcwaGVIZk9NMUxiYzJCcnpuTnRjUVlfZ0pqbTA1QkdDdFpPVEt5U08zNUdqTVUyYWYzLTVDNGNncGNzdlk3VmUtTWtCT3dlMXRJZE1DUDBvNU8zX0swZDVZZGxUWWFGUEFMRVpkQTVYRlVuanZLWnEwVFgyOTdURXM4U1lnLWRCTkQ5LV8xX3RGcUxOM0U1cGw4UQ?oc=5,"Sun, 10 May 2026 20:04:00 GMT",Dogtopia eyes US 280 corridor for new location The Business Journals
Popeyes Louisiana Kitchen,Kabeer Pandya,Restaurants,Closing,54-year-old KFC rival fried chicken chain closes more locations - thestreet.com,https://news.google.com/rss/articles/CBMioAFBVV95cUxPa2NQRnc3THpuVjlVUDZnM1d4NFprUWxUcTNPMUFPemJMWkJUdHBkWllKX1RyZ2dhQzJyYVZzNm1WeWgwWDV4MXEyQmswbWJ5Qnd3Ql9XQkNFdHV5Z1lGdDlQTy1QZndhS0JBUHNiWF8zaWVPLTZPNjgxdGNSRzJGY1MzRDdJY0hqQ2dGdjFQaFdqRGR5eldIemlobFgtMExn?oc=5,"Sun, 10 May 2026 17:10:06 GMT",54-year-old KFC rival fried chicken chain closes more locations thestreet.com
VCA Animal Hospitals,Unassigned,Pharmaceutical / Medical,Opening,This Golden Retriever Dad Tried to Open Chips Quietly… It Didn’t Work - AOL.com,https://news.google.com/rss/articles/CBMigwFBVV95cUxQM1dEM0FnN29zYW50VmxaUUpna2JmWTZLUl9UV0txa09sdERFZUN6dzktRS13MldOekVPYmlMWFg5eURhVFp4bU9GQnNWa0lMSHgtc3NHYU5WLWVlZm1LVEliY2g2Vmo4WE9aNlBVblpqT0U4bENNM1JNVjBVVlFET3M2Zw?oc=5,"Sun, 10 May 2026 01:00:00 GMT",This Golden Retriever Dad Tried to Open Chips Quietly… It Didn’t Work AOL.com
