Store,Analyst,Type,Title,Link,Published,Summary
Family Dollar Stores,Rishi Nagar,Closing,End of the road: Beloved Family Dollar warehouse to shut down in August - The US Sun,https://news.google.com/rss/articles/CBMinAFBVV95cUxQajA0R3dyaGYwaVlhUl9JM3Z2SENLZm9UTWVVN2JYWUczRHh0TjRjN1dWMmdvbGJQei0yRkh3c21fcU5fV3hWRHhRbVByT19VU001dldkUExNUi1XNEJ4SmwyV0xRZmJROUFmRjRLdVc3V1E3ZFJxbndFNGNkMkFfS19DSzAyZjctbDQtLUtOcmRKbndFRkVJVW44Zko?oc=5,"Thu, 19 Mar 2026 16:12:25 GMT",End of the road: Beloved Family Dollar warehouse to shut down in August The US Sun
Family Dollar Stores,Rishi Nagar,Closing,373 people losing jobs as Family Dollar distribution center closes in North Carolina - FOX8 WGHP,https://news.google.com/rss/articles/CBMivwFBVV95cUxOVC1lSVh1WEVzd0w3S2haSkFxS1lpSENZMkhXYTJVb3pYRXdFc2dQenNGajlmNlUzS1QycGJIYVQ2RmNvUVZzMTJqZklvS0pZRGNVUjA5NFhMbTJOOGE4dWhFZjNEdWZyelI4ZnQ4TWZidGctcl92NjdCU2ozZmJaTHVGSGhLOXUxNEpIS3lzUmxrYWJOa2lIbWQ5NHpHZllyX253VGg0N2tyVGxvWm5GdnBXLTlmV0xSR3FoSlBUWdIBvwFBVV95cUxOVC1lSVh1WEVzd0w3S2haSkFxS1lpSENZMkhXYTJVb3pYRXdFc2dQenNGajlmNlUzS1QycGJIYVQ2RmNvUVZzMTJqZklvS0pZRGNVUjA5NFhMbTJOOGE4dWhFZjNEdWZyelI4ZnQ4TWZidGctcl92NjdCU2ozZmJaTHVGSGhLOXUxNEpIS3lzUmxrYWJOa2lIbWQ5NHpHZllyX253VGg0N2tyVGxvWm5GdnBXLTlmV0xSR3FoSlBUWQ?oc=5,"Thu, 19 Mar 2026 08:24:36 GMT",373 people losing jobs as Family Dollar distribution center closes in North Carolina FOX8 WGHP
Nordstrom,Rishi Nagar,Closing,End of an era as iconic retailer abandons Dallas Galleria - Chron,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQZHZySkFMNmNCNERUeEIxTHZRY0traXFxUVBGZjBvOXk4NnVEQU02SHFEMjlDekZfY2hDUU5MSWZGUnNnN1J3dVZHclN0N054ZEVBR0pnTnY0NFdLWldTMDFwZE9oLWZsWlZFNHhVVDEzX0kza0dCLUNJbXAzRWl0cEN6RkZKdXct?oc=5,"Thu, 19 Mar 2026 15:34:13 GMT",End of an era as iconic retailer abandons Dallas Galleria Chron
Nordstrom,Rishi Nagar,Closing,What will replace Nordstrom in Christiana Mall? What we know so far - Delawareonline.com,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNeGRac1owVjI4VEd4UmxLQVJpMkl6WGdDOXpwT3JHZVlkQWtrN1NPdm9lSENrZnNrQjdBSlkySEtvYzRMX0xyS3ZGLTRHXzhtVXd0YW9KU0lrZWJCQW03SWNkMjhxZlcyX0Z1a0h0dFdrSU5OcE0td09rS1RwdS1VdG1VTjZpRWF5QVMwYUlYbGV6Uk5uUW9LN2dYUk4zTDBsMmFHcmtxQnFqd0FfNGxPbV9QSzRoaDFPeE1wczFZVG1TUTdVLU1QcjFoSm9LTWJCa2ROTTlpU0Q?oc=5,"Fri, 20 Mar 2026 17:27:00 GMT",What will replace Nordstrom in Christiana Mall? What we know so far Delawareonline.com
Hobby Lobby Stores,Bhavesh Phulwani,Opening,Hobby Lobby opens in Natchez with big crowds at Trace Town Shopping Center - The Natchez Democrat,https://news.google.com/rss/articles/CBMivAFBVV95cUxQaG9FMXQtXy1LN0JBVlR6NUVBSGFYRDRQQy1fQUhybDFTWWF6ZWd2YktQeXlRa0MwMDY3S2RsU1NRbDJVaFoxSFNIdExTdzMyU1NKS1RVZ1JxM05CdmFlRGtVU20zWmpRZDRSN0c0N1pidlFJdEc1a19YV1h1eFB5ak5HVWxpVG1KWmhDMzBQRW0yT29Kci1aeHdRQk5Xd2RJOGQ2SGdCUkswSGZwajdoR3Vycm1VNHBXTFJ5SQ?oc=5,"Fri, 20 Mar 2026 22:48:36 GMT",Hobby Lobby opens in Natchez with big crowds at Trace Town Shopping Center The Natchez Democrat
Kohl's,Bhavesh Phulwani,Closing,Kohl's CEO gives update on store closures - Newsday,https://news.google.com/rss/articles/CBMidkFVX3lxTFBXdFE4V2VaazhKZUR3RnFHMW1LSzdObFdHc0o1N2pyQk1WYlBKaVVZR3FUTUNOYXRraDFZeHg0OXdGbzhJNXdkNGdsWnV2dkRiV0NPUmhIb0xtWFMzMzZXU2RGZTFmRVhoZnNlWXlSQzNJQWh3d1E?oc=5,"Thu, 19 Mar 2026 22:21:08 GMT",Kohl's CEO gives update on store closures Newsday
Kohl's,Bhavesh Phulwani,Closing,Kohl’s CEO signals what's next for stores after several closures - Fox Business,https://news.google.com/rss/articles/CBMimgFBVV95cUxNemR4aVBKSmdJTzUtSU9RVlJ6YjJ2MXBCLWZ5Y0Y0aEpHeXVZVk55YXZ4MnJ2aTR1WFRQMzJJWWZkU2hFT05WdVBiZ1FRckEwNmdtcVhfdDdSVkxyLVd0V2Ffa2dNSERvWndScUwzNFoxS1hFa3V5UXdBZnlHcUlBZnV3ai0xbVo0dmoyQm5mNE9sOERZTHB6NmJn0gGfAUFVX3lxTE01M1NQanF1TnBQS1BQYkpJdUU0ZGItTVlBNTJMYVhQZXphZE1LMkxNYS0wOXd0dkVQU0FublNGWDVFeTBzREFiUi1reWRQR05BdnlSdFNLZEdCX2Q3WXRpeENMdVJqUElyT05PSTZGeHRmN3RSamxfSjVkTEkwSGd0UTIybFhBZ250d1VQQWh5VlZOMEtLSjJDUUxxcFpGWQ?oc=5,"Thu, 19 Mar 2026 17:14:00 GMT",Kohl’s CEO signals what's next for stores after several closures Fox Business
Kohl's,Bhavesh Phulwani,Closing,Kohl's CEO Michael Bender Rules Out Widespread Store Closures in 2026 - International Business Times,https://news.google.com/rss/articles/CBMingFBVV95cUxOTU90NGE3V2xpQkxtTHExUENGVTRjVkxJOWZ2aFQyR1ZwNzVmYTFSOENkQ3JWSXdWSnhsRHBFcXdYWEZFX2V0UVJfTEhXMVVmbmpXR3dfMUdrbmJTSWI5d3d2dWlzcS1wSUp5TlVSWkJkYVFfdWlpX1RIYVFDeE5VR1pFcDFHZ29vWWhqRmYwS3NKM1l0N21pNnEzVXkxdw?oc=5,"Thu, 19 Mar 2026 11:40:45 GMT",Kohl's CEO Michael Bender Rules Out Widespread Store Closures in 2026 International Business Times
Kohl's,Bhavesh Phulwani,Closing,"No 'grand plan' to close more Kohl's, CEO says - Courier-Post",https://news.google.com/rss/articles/CBMiiAJBVV95cUxNandyTkpDUjdSNTE3eEh5RmdZZ3JSR2ozMUFnSUJfZmJuVEJEY3ZlVjBYLXlTYUZNaWk0UFd1ZUNhdjkwbFVzdVR4bndXaEdUcElwbDNseU1VQ0ljblNsSUVnLTNrMzlTQ29nSzVSU2k2RUh6RzA5NEN3N09COXZUbVk5MlI4c19fVWtNZWxZSXNHQk43WU5JakFaRjcxdjdnMl85NGVwTHNpOHRFaHZYMUhOaTE5ZEJZWlVQYktUNS01NG5wem1kbDh2QkpFOGkzSmp1QUNIaDBTMnNpX0M4VjU5d25vMk5UYldaSUxfVU50Ym5kU3l5UXRjTHcya2xEWFlfWHJqOHk?oc=5,"Thu, 19 Mar 2026 10:05:00 GMT","No 'grand plan' to close more Kohl's, CEO says Courier-Post"
Kohl's,Bhavesh Phulwani,Closing,Is Kohl's Closing More Locations? Here's What To Know - Blavity News,https://news.google.com/rss/articles/CBMiekFVX3lxTE1qcldiWnlPdWZNZGVEVThQUkRXcUNfZk4tcmRXTm5OSFpjOC1aME9ubVNLN0dPUWttNnZBb2JWeklpUERzaHFoUWFEZmtUYS1YMzBfYlo3cmV4VkRLMHhFOUx4cGNhQUhxLUlpeFZ5RGZGanFEN09oYUpR?oc=5,"Thu, 19 Mar 2026 06:50:26 GMT",Is Kohl's Closing More Locations? Here's What To Know Blavity News
Kohl's,Bhavesh Phulwani,Closing,Kohl’s halts closures despite sales drop - MSN,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNNDAxNFlYd1paUmF3d0hUajVkazF1OGs4RVNBYzEybUo4dGVmdXFRQU05enV6WEdYeFFjMjB0RDdUaEw3cDZyLVNIS2NUY2pWTFV0akh6UTdtR0RQdmhoS21fNFdnWl9GcVA0a3VRMG5Ra3Y2dWFiLVJQb21pT3dQaXJaMWJzOWtJWVFpRHNMQ3prYV80OWdhM25FWkluX011Wkk1Mnpvd2pwRkItNTlOQkNrNEFQTDV0UmhCTHpzNE8xS2RCYXRVZ3oyZjdEZzhMcXliWXJlT05aZw?oc=5,"Thu, 19 Mar 2026 05:25:41 GMT",Kohl’s halts closures despite sales drop MSN
Kohl's,Bhavesh Phulwani,Closing,Is Kohl’s closing more stores in 2026? - AL.com,https://news.google.com/rss/articles/CBMifkFVX3lxTE55dmg2ZFlGUlpOS0NfdnZyMmFTOUd2ZlgyVE5VSDlUamRvdzk0TlRpdEd2TzJ3c2dYdlEtR0MxZE5yeUdRSkU5cjRBLTR4N0FHOVBIMXdKZ3B1a2hOczlhWVo0RFlHNUk0MVJpOTVnYm9OcG1fLW5GNXlnNUg3UdIBkgFBVV95cUxNR3ZQbG1pX2ZKWjlFaUl0Q0Uyc19YUkluSVFuSTBnRTQ1cmJPTTBUaGU0M3RWYmZWODFtTHp4Q0h6NnhhT1dLMmVNR3NUMThla2U2VnJPUFZsemxndUtHTGlYaHFROTUyMXhXVWVKT3Z1dzFMM2ppUE5HN0QycnpnWlB1OEV6Mkt0WHpSdVYxeEYxQQ?oc=5,"Sat, 21 Mar 2026 21:08:00 GMT",Is Kohl’s closing more stores in 2026? AL.com
Kohl's,Bhavesh Phulwani,Closing,Why Kohl's (KSS) Is Down 5.7% After Halting Store Closures And Issuing Flat 2026 Sales Guidance – And What's Next - simplywall.st,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcWpuR1lGLUwtdWZZR1JYX2pHRXhDTmEzS3hIVnhYenA0ODF0d3NRYlBlLVFjNmk4MHJnVDBKNmRLdVE0ajduQXpKc2dEdFhIWDlMbzR0ZWY2c29zUGtKSS1BeGstcE45Zk5iQ01jaFlSaGxqaXQ3dVNjcEZqRFVEWVVaOWFKM2FxMktlbGtrbmthRWlDd29hMG5xa0E0MkRpWFFUcWpCbm9iMUtETXc5bk94SW14NS1adkdr0gHAAUFVX3lxTE1TeGxxbXkyX2xtVFZvOTdqT0J3NkJyYlVEREZ1SDhKa1hWR1ZpYWJYSklGTGtWSHdUejJENG1Na0dFUG5wTVlwSVFocXNFVU1jcW5vWk03d1Rxa1ZVdlYzdVVnNXVqeWRncnBBRFlyaDM1SkxYcmdEUFlzT3ZfRnBZcTdYWlhUall0bm1mTUJPOHplX0FHdW1QdlBnbV95cGtIWHBSZ3BTS2p6WWVmYTduSlpoOGs5eW52SjFaZ3BiTg?oc=5,"Sat, 21 Mar 2026 19:17:05 GMT",Why Kohl's (KSS) Is Down 5.7% After Halting Store Closures And Issuing Flat 2026 Sales Guidance – And What's Next simplywall.st
Kohl's,Bhavesh Phulwani,Closing,Kohl’s makes major 2026 decision on store closures - MSN,https://news.google.com/rss/articles/CBMiygFBVV95cUxOcFBZbWRmMU9YRHFMSU1UMjl3YXdQazA4clp1eEZxMU1IeS1WZWdXS0FFRWdmV0FSRlNEbktSNjl4RTdSN215UW9DUXU5T2dNMHJBNGpOYld4Mk9JbzAycTlVZlEzWG9VYTdBZkxiMk15Y2ZoZHRjaW10Nnc1bVhxUUtlRkVXN0FGTkRsWlBWQ3RtaXBBT1J4d2hIdnROSGlGNVVVWEZxbkxxVWpyTzRPQklPMlM3eWlLS1hIZDkydS02azQ0bHk2el9B?oc=5,"Sat, 21 Mar 2026 15:14:52 GMT",Kohl’s makes major 2026 decision on store closures MSN
O'Reilly Auto Parts,Bhavesh Phulwani,Opening,Timpson’s O’Reilly holds grand opening ribbon cutting - Center Light and Champion,https://news.google.com/rss/articles/CBMikwFBVV95cUxQaXdhWHRnWHMyX0N2Ym5oSnN6R0xsbE5rUWMwYXJyYWN6Tk9YNnoxSzlDUGprcUFqZS16YnE1SjZkaFd4YzNTS3Zid2JVSUZjTzVRdkxDcDNFUTdxeVJDZkNtNzR6dUhfRWZURWhOTXY1aW1udEFzd2cxT1ZaZjBENDZnZ1dqRW5GZ3NXSER2M0liQVU?oc=5,"Thu, 19 Mar 2026 10:53:19 GMT",Timpson’s O’Reilly holds grand opening ribbon cutting Center Light and Champion
O'Reilly Auto Parts,Bhavesh Phulwani,Closing,"Larson Dominates, But Allgaier Wins Darlington O'Reilly Series Race - Sports Illustrated",https://news.google.com/rss/articles/CBMirgFBVV95cUxOS3FuMWNWcWU4VFRsUWJqSUkyeGFnb2tIUVdIYURzVHZ5SDNPRmxXSU5sMzQ0VU1jZ3dXRUVDV0hzU3VvVlVPcDhCT3AxYmZoTkxwcDhYdlNfdzNCN25WZ1dQU0JOaDVUbWdjckNaN3RKR01VTEJERzRpVTZqajJTYlBrcE9hZDlFWm9rQ1FyUTU1S3c3OWlacTNKdTl5YmsybVpkOW1JMndZTVgxQlE?oc=5,"Sat, 21 Mar 2026 23:32:25 GMT","Larson Dominates, But Allgaier Wins Darlington O'Reilly Series Race Sports Illustrated"
Office Depot,Dhiraj Manghani,Opening,National retailer to fill former Cary Office Depot following $6M sale - The Business Journals,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYXFIeThzVThScVpMMk1UTy11Wl92eXY5bEVwdG1fY2RzOXpOM01GR0NMWUpEZ0h1T3dseUxtYTlfa0M2eGZDSFd5d2VlWVMyaURZTV82RzhJbDNNdkFEUG15UVU5X1kyTE1yYTcwTUZweWdSbnRQQ1BoQzNpeGZsT2xVNDR3TmVRTFZVQmJaeHJFQTJuZmNSWWlDaHdmYW1BLXBSWVk3NVlQZw?oc=5,"Thu, 19 Mar 2026 19:08:00 GMT",National retailer to fill former Cary Office Depot following $6M sale The Business Journals
REI,Dhiraj Manghani,Closing,The Real Reason REI Is Closing Some Stores In 2026 - AOL.com,https://news.google.com/rss/articles/CBMigAFBVV95cUxPblBVSG5lTWNGSUY5RlVENkVPUm5PWDFocU5Jbmcta3F0VFRTQnJUWWtaS05jZkgxODF6R1VwU1BXUlBGeGxfZFF1cmx6SG54ak9zLTZaZTh3RERDQ3ZTb056Rk53bzEydDBPaVp6STZPUHZxN3cya3IwUHk1eWNBdw?oc=5,"Sat, 21 Mar 2026 09:43:44 GMT",The Real Reason REI Is Closing Some Stores In 2026 AOL.com
Scheels,Dhiraj Manghani,Closing,Macy's St. Cloud closing sale offers up to 70% off - MSN,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPX0dYNFQzVkx0S0JvZFl6cFllTzJtNEtJdXJ2X2djX2E3M0ZnbmhsdEc1VVFtZy1xZ0M1eDR6Z2Z0by1LbGJYYTQyWGk1ZTNMRTFnamJRNGxqTGtXTXpqQkxRa0FLUGp3NWhFZF9tOUx6bm5abXdkRFVNQlg2ZkhLcHU1a0RzQ0dlTEFxUHUwNzk3OWltMGpuRHlWd3hCQkNvTFJYS1M2Mlg3QlE?oc=5,"Fri, 20 Mar 2026 16:52:50 GMT",Macy's St. Cloud closing sale offers up to 70% off MSN
CVS,Dhiraj Manghani,Closing,Rep. Aftyn Behn calls for an investigation into CVS claims that pharmacies are closing - WZTV,https://news.google.com/rss/articles/CBMitAFBVV95cUxQUDVlY0ZtdTNveFVwN1hsSGl5MWppeWNkWmtWNXl1NDdWeWhBQkt0Uk5uWTBZQ2xmNGpQNWF3Ql9JTXI0VUItMzM2WDhYU29GWFBWVU9iN0ZPZjVQRnpDc2lFRWVmVzktVTRXZnBRLVl0TTh2aHU4aG1YX0VfcHlBdF9fTVVCTHAtMjd5M1V5NnQxWXdvb0k2eE5uaUpIcE15UE1YdjRVVl9MbkJxa3BhRVBQdkQ?oc=5,"Thu, 19 Mar 2026 18:33:05 GMT",Rep. Aftyn Behn calls for an investigation into CVS claims that pharmacies are closing WZTV
CVS,Dhiraj Manghani,Closing,TN bill targeting pharmacy benefit managers could threaten closure of 100+ CVS stores in the state - WBIR,https://news.google.com/rss/articles/CBMihAJBVV95cUxQc205N2plS1F5QkNaUE8tZmpPcjd2YzdPVGd3aFd1WWNQOXdvMTdjSWR2RG5qZFBzTzhjWEZrRk1tRFUwZGJTbm9HSWFRT2UwcXpmR0IzVGFnZXRuUG9RY1llaGhJOGEzRnVEbEhkaGlQWmpmVzZxTXp5amM1MEw1Yy1xR2hGMUtJOFU0WDFybUg4V2RnNUNpZjFxV3Fwcl9ZM0IwYWEtd2E2MVJXTjR2MllHMzJsRmJ3dVI3ZG1COHpINnZSSlY0cGsxbk9sQVZQNEFmQkY0YjRrZFMzdUE3UVQyTTVkLXFxbWY1b0FhTjE1NFNoSWozUjdVMkpsR2JsS2otSg?oc=5,"Thu, 19 Mar 2026 01:41:00 GMT",TN bill targeting pharmacy benefit managers could threaten closure of 100+ CVS stores in the state WBIR
CVS,Dhiraj Manghani,Closing,CVS Closing Hundreds Of Stores Across US - MSN,https://news.google.com/rss/articles/CBMisAJBVV95cUxOTGRQSTZEeHZmX1J0Nm9PWkZoY0ZLNURLYzdmSDhnWkpFSG1lWUwwTHBkRWJPbHJvMHV4TXpYazJoXzNmN1Z0X21HeUdlQ1JkUlkzcHZZTFRtZ2xuWC13Njc4YWprRHFNa1FDQ0gzSUhJdVI5Vm5GbG45Um5SakpwRkIyRXRXeW1nMFcxamJZX1NGdy1BZHAwQk9pRW52QWVFdGV6MVJQaUZVbzZyWV8zM1BEX0lXWWRWeVd3Ui1RVjlKdGlfa2Z4dHhFekd0SzJNdm9pbWEwSndnUTNCTUpGcko5MG92cGNaOThYM2NPNDE1aHk5RGxLdm93WlFNeUVDQk9kdnVlTzA4RzZTRm1KMXBOd2htcllyVmhSZzlyMmZlcVBmakJScGIxTjEyZHNs?oc=5,"Sat, 21 Mar 2026 19:44:08 GMT",CVS Closing Hundreds Of Stores Across US MSN
CVS,Dhiraj Manghani,Closing,CVS CEO David Joyner sends letter warning of closures if Tennessee bill passes - WCYB,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNUGxGOTZDcWNvMVlhSHJDMDZMYjNiaFd2ZWp0cFE4WW4xRHY2ZTNTclg2QlpOejVZU1F4Mk9FMURtUEgtRUp0U2o2TGZsOUdGSkVfeFFtYUVaR0NKangzVkVYT2JXamlyQlFJNXV5QURGSkttRmU1V2w0NFFfXzFpeGpLTUI0aTY2eTlZaFpqdkVyc0l0SEhkT1NpV19JVktHOFdvUkVVVWlHZw?oc=5,"Fri, 20 Mar 2026 14:33:16 GMT",CVS CEO David Joyner sends letter warning of closures if Tennessee bill passes WCYB
Domino's Pizza,Dhiraj Manghani,Closing,Major pizza chain’s franchisee files for Chapter 11 bankruptcy - thestreet.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxQWUdfel9Oc1h2dVhOQ1dDYjNKckhmM3FFYWdKakNTMzlIQTlGNDljS2tBTVZUcElYM29UNFVMX2RzUEhGTXZFMEtlWTczMFA2R0FZODROQWZPVW9QNmh1R09QZ2Z0WXdvNEVIVHlFZXd6VGl4LXRTM0I5VlpqeGg4NFItRmxISGs5Y1RSeEhwQ0d4UQ?oc=5,"Thu, 19 Mar 2026 14:43:51 GMT",Major pizza chain’s franchisee files for Chapter 11 bankruptcy thestreet.com
