Store,Analyst,Industry,Type,Title,Link,Published,Summary
O'Reilly Auto Parts,Bhavesh Phulwani,Mass Merchandisers,Opening,MILFORD SCOOP: O'Reilly Auto Parts bringing hub store to Milford - The Connecticut Scoop,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPQ2RlZEpTTWJhdHJxSU96dngzdlY2RmhCZy1scWhoZTVkZDBsbmplV29MYXE5Zm5RRVZCVlBLUEtPSUlZemRTY29Hd0ViOUpqdk1zclVzTklCdi1lelhwRlNQMzU1RzVCVmxsY0RKaFNjV3B2SEtVWHJNelE2Z1l2dHo0eXliNlh6Z1MzckptcGp2V3NkU2xiQW1taE1qTFh0OHpidGFTc0x5VHBsSFR3X3ZSZFViS3dxS3NMaXVoSE1ZNFU?oc=5,"Tue, 21 Apr 2026 16:47:01 GMT",MILFORD SCOOP: O'Reilly Auto Parts bringing hub store to Milford The Connecticut Scoop
Party City,Dhiraj Manghani,Mass Merchandisers,Opening,Party City plans comeback by partnering with major retailer to open 100-plus mini-stores in California - New York Post,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNMzA4cnQtZzlsMjJ2bVEteXFyVzItVjJ6dUxjYU5kbVd2WWxXXzdOX3NDcFhKU1FlQnk1NjdDbWtnOFNWMVRSN3NSbXZNNkgyQ0lPLW0ydkt1Q2c0aDVzVXNObFh0bmV6V0kyRVhpWFBHbGltbmRHdWlETzVkX0xBUmVKcEFSdmVCOEdz?oc=5,"Wed, 22 Apr 2026 19:34:00 GMT",Party City plans comeback by partnering with major retailer to open 100-plus mini-stores in California New York Post
Party City,Dhiraj Manghani,Mass Merchandisers,Closing,Party City is Making a Comeback After Closing All 700 of Its Stores in the U.S. Last Year - AOL.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxPYjk2M2s5dWRGNmx2Z3BCckxXdjJXbzNvb1I5Z0R5R3VGQ19JTVBMZFBSTEV1S3dISW9mSEFDVV9kekFlSnlBZjlMZlJnTi1kTHNZS2F1Y3E0Q3diSTNEQ2hPN3RCdFF0N1pucUF2TU5za2RWSkU5Qlp4Q3M1YkV3ODBFTC0?oc=5,"Wed, 22 Apr 2026 22:37:08 GMT",Party City is Making a Comeback After Closing All 700 of Its Stores in the U.S. Last Year AOL.com
Party City,Dhiraj Manghani,Mass Merchandisers,Closing,"Party City returns to Colorado, less than a year and a half after closing all locations - 98.5 KYGO",https://news.google.com/rss/articles/CBMipwFBVV95cUxQVkRzQUN6RE9vWG1PNVhJVnNlNlZ0aUJqZUNJc0JRZndfa2FxTU53cmJ5RFJiUXhMcHdrdGN1ZTh2VXcyblAweFdrS3dBYmg4WDhEQzJJaW9NdFBuWUZnVEVKcEFZMUJpSTVwNmd2eHA5dmRzWkFadTZYQm9UaFd5a3llclJYTlZDX0ExUVlrTko4aDNaVW1DckxQREpSVFNRbklBN3JRbw?oc=5,"Wed, 22 Apr 2026 22:00:26 GMT","Party City returns to Colorado, less than a year and a half after closing all locations 98.5 KYGO"
Party City,Dhiraj Manghani,Mass Merchandisers,Closing,Party City is Making a Comeback After Closing All 700 of Its Stores in the U.S. Last Year - People.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxQXzVEVGxqZ2tNUGFjTFUweWVXX0VvdFFjanFMZTQ4dDZkTkQ1UEpELV9vbDNWRGVISVpvaWdaSFBJZ3BtZ3kyb3YtZC16cmhwcVhEV0xEaGRzeTNSd1Y4Umw3cTh5U3drRHMxVUdnWGprV2t5cWdqR205dDhNM082eXZuRDVUYllxQ2ZnQ3BDUnFsTWxNUWs0VUpSd2ZuV1N5MnZTaURha0xLY1l2WGlR?oc=5,"Wed, 22 Apr 2026 21:54:28 GMT",Party City is Making a Comeback After Closing All 700 of Its Stores in the U.S. Last Year People.com
Party City,Dhiraj Manghani,Mass Merchandisers,Closing,Party City returns to U.S. after closing 700 stores - The Independent,https://news.google.com/rss/articles/CBMihwFBVV95cUxPUW5OTjUyd0lQbWljR3R0WnViT3RKUVpvVFlZV2EyRG9vVU15cTUtcWdGaWxUZVBTeF83SmwxMVBsTWttd0hkTlFnSFMxbHRNUlQ0a1Z1VDdnbnh5dEdXRTA1cXQzT1JYWWxqdDZjM3VfUnVMVk5mOHdldk5EQ2RuWXlfTllVUDA?oc=5,"Wed, 22 Apr 2026 18:22:00 GMT",Party City returns to U.S. after closing 700 stores The Independent
Party City,Dhiraj Manghani,Mass Merchandisers,Closing,Is the Party City and Staples Partnership Cause for Celebration? - RetailWire,https://news.google.com/rss/articles/CBMic0FVX3lxTFA1QlV4bGF5QTRGWEE4QlRmRDhLZ1pnUnRNVWJOb2xLWjlvWTZ6b09aUUphMDVDNUlqLWI4V05xbVRWNm56YWZFZnNOSlNDQVNsQUtfeXRYclQyWGpYV0Z1S3h5OG93eV9Cb1JjdkFpTmRiRWM?oc=5,"Tue, 21 Apr 2026 20:11:10 GMT",Is the Party City and Staples Partnership Cause for Celebration? RetailWire
T.J. Maxx,Dhiraj Manghani,Mass Merchandisers,Opening,TJ Maxx ‘sister store’ to open 4 new spots by April 30 – see list of locations - the-sun.com,https://news.google.com/rss/articles/CBMihwFBVV95cUxPa2dCZ19GcnVDVHEtRWFDajJlU3RsUEptTEt5bFlsbnR6YVIwR0pBcFM3QndCU0xqajJ1YzZ4eWlzaDlseExKQVM5S0MyNTBOM0NFdVlsTWNJbVpfOUZQVjZLMGY3LXVQVzdiazhCR3JGTjZkTGZRa2J4VWFpZko0dFU1ZERKeEk?oc=5,"Wed, 22 Apr 2026 21:28:53 GMT",TJ Maxx ‘sister store’ to open 4 new spots by April 30 – see list of locations the-sun.com
T.J. Maxx,Dhiraj Manghani,Mass Merchandisers,Opening,Buc-ee’s breaks ground on 2 new locations as first wave of 14 stores to open in 2027 - the-sun.com,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOajJ1WEtNb1BvcTd6RFNDbENyM1d5WUFDcXp2YlJGam5CdGgtbFdmcFd5UGpxUnNOMlZOYjBMQ3ZlRmNnaGNSZW4zLVVVY3dVdUlzd25Jekg3bGNlb1RGM0kxWXEtVmd2czVTeUFzWkI4bnRoU0dCYnRjazdFN2FXOVRzSlR1WnVU?oc=5,"Wed, 22 Apr 2026 19:14:20 GMT",Buc-ee’s breaks ground on 2 new locations as first wave of 14 stores to open in 2027 the-sun.com
T.J. Maxx,Dhiraj Manghani,Mass Merchandisers,Opening,"Natchez Trace Town to add TJ Maxx, Ulta, Bath and Body Works and more major retailers - The Natchez Democrat",https://news.google.com/rss/articles/CBMiyAFBVV95cUxOLThGMzNXZ1JUSjNwbk1iM3VxUGlHNEQ5Z3dXTUF3Q3pfMGNMaG5TRUdYSW5qTG10dHlJVG1teUhJR3MySGxBYlJnYlBEYmg3V0p4anhTc1ZJeTdfQTJHU3JlbE9rN2VhVTNpVHF4OTd5WjY4UFJQdzdHdmlLQXNsYk5aNjR0djBuOE9URXVZY0RpV0RTMXhBbDBaMFdMdlZUSFJSOXRaNTJOT1JESmlCaGpXekhNUzhrLV9BMXhWaWQxSzlHOTNCaQ?oc=5,"Tue, 21 Apr 2026 18:28:26 GMT","Natchez Trace Town to add TJ Maxx, Ulta, Bath and Body Works and more major retailers The Natchez Democrat"
CVS,Dhiraj Manghani,Drug Retailers,Closing,CVS Closing Hundreds Of Stores Across US - MSN,https://news.google.com/rss/articles/CBMisAJBVV95cUxPaXNUYW1jNktrcEFjN2dPMnFEYTZMWUhYSUxmQmZZY1RpOHdjQzBtWnRvQ3ZaX25nTW9mRkQyeHFHRkp0UE51V1Q5bHh6bjA2TDFjU0kwM0J6TnRSY3VaYzVUVWRvTER6c19jTU1kcGxySWExa1VsQllVY3ZpWktYTmtTTl9QZnNlN0luRy14ZS02UWZKR2pKNVdYWm1oQ3dMZ2N4M1hJTmxhNG5RbnlQamlEdHppWWFFOV9MSkNyR3R1RndHVVBzYnhOTmdmaHhiZGJPc21PZXU1UTVndEYyQ3ZFVkg4U1pPZjlFQU9VQzhjU3dFYTRVQk5oU3BBLUc5WUhISm42aFhXX0F5SE43U0lFTUtnU1d5WXFBZEFzclFhb1JmNVJ4c3RpM0drX0F2?oc=5,"Wed, 22 Apr 2026 04:37:45 GMT",CVS Closing Hundreds Of Stores Across US MSN
CVS,Dhiraj Manghani,Drug Retailers,Closing,Tennessee lawmakers pass 'Fair Rx Act' as CVS warns of closures and litigation - WCYB,https://news.google.com/rss/articles/CBMipwFBVV95cUxNVVc2NmNpbjdUNmhKR3BVMWRaZkEyUmN5WFpuejF1aGNxVTctbWtHcXdPdkt3UG5aTi1MT01DSUNmT0R2aFBaaGxDd0o4RlFOV0xKdHd2dW1xbktrVlpMSGoyN2REZGZyS0gwdWVtQVZFQVB4bmNKR0F2UmduVGowY1kxcmsya1VhOTgwLW5JZ0lvQWxWamJFS0RmNi1WRU1BUTFabFB5Yw?oc=5,"Wed, 22 Apr 2026 02:47:46 GMT",Tennessee lawmakers pass 'Fair Rx Act' as CVS warns of closures and litigation WCYB
CVS,Dhiraj Manghani,Drug Retailers,Closing,"Tennessee House passes bill targeting CVS, pharmacy closures in question - WZTV",https://news.google.com/rss/articles/CBMi8gFBVV95cUxQTlV6c3hXR1d6UzZuQ1N5VHZZVmx1V3o3VkJBNzJ5dERRcTVLajJJbktfTU5CSGxRR25VV0kzRjBDMEpYVGYzcGg4cnlxTERYVkF0VktOb183cVZYUURnbFFhYXdMMXI5SkxBbFg5SUM2eExXaTFuSElqSTl1VF9hWkRJTDNoT04tY0tiN29JT2s1ZGdjZ01vRmhrZW9VUG1tcDV6LXNzbERCWVRRTlVnNzExdnpsQjRYRDRoSVNUNlFRRlNfdUZmLXpVcUYxbTJWblhxQmNucmVFV2t0RnJUcTdWdUNocFJISTBydzFSVzc2UQ?oc=5,"Wed, 22 Apr 2026 00:06:40 GMT","Tennessee House passes bill targeting CVS, pharmacy closures in question WZTV"
CVS,Dhiraj Manghani,Drug Retailers,Closing,Letter to the editors: Cempa CEO says CVS threats of bill closing pharmacies are empty - Chattanooga Times Free Press,https://news.google.com/rss/articles/CBMingFBVV95cUxPT0xmcExJR0hvZjBNNDdBcmc3d1Z1UVpsWnU4ajRaM3llWnR6ZFJ3eDlHamdaWmZ5TXBpdUxwdVp3YnQyenF4SW9TcGRPTDhTdkRaNU5vTDR6MjVvYmxjTWxKZHpPeGtBcGNmTkVLUkpLY3VpbG1VWnpwZlFpLTBLd0t2WUVMUW1wbTRxb0tsWF95c1lHSDBFTF9rNFdJdw?oc=5,"Tue, 21 Apr 2026 23:19:52 GMT",Letter to the editors: Cempa CEO says CVS threats of bill closing pharmacies are empty Chattanooga Times Free Press
CVS,Dhiraj Manghani,Drug Retailers,Closing,"TN lawmakers pass 'Fair Rx' Act, could result in numerous CVS pharmacy closures - Local 3 News",https://news.google.com/rss/articles/CBMi9wFBVV95cUxOZFNxT1g2UXRQUFBXb0hCaFFqVjV3Nm5IaTZmVm14QnhNYWtTeFMyVU4xNXl4eW9haUVUV1FUSlZRQ3loaTAxb0xKb0tfSXpLcGkwZC1SZVpWY0VSZjRlbnFvT2J3bmJDZWFhNWVWTTRQRlcwYzVOQWtOQVAxN1hDZXRaUll3cHR3TTdzY0hTN1hTUExYWWhvM1ZNZ0VieS10dURDRWNld1ZBZDFMU2dBQ21mcVU0ZFpLVXlhR3Nhd3BlanF4dDNTc3RnYktnSUFNTkNkY3J2cWVnSFRscURONUZJNzZDN1kzdThPZUlKRlQ5dXg5dGFZ?oc=5,"Tue, 21 Apr 2026 21:15:43 GMT","TN lawmakers pass 'Fair Rx' Act, could result in numerous CVS pharmacy closures Local 3 News"
CVS,Dhiraj Manghani,Drug Retailers,Closing,"Tennessee Senate passes 'CVS bill,' reshapes pharmacy business as CVS threatens closures - WZTV",https://news.google.com/rss/articles/CBMitAFBVV95cUxQU0lzd3RveTRLYWkxeTF5ajJ3MjlibnV1U2NvUWt5UV92WWlLMHZVTy1TTENMdzB1U09KZFYyY2Q3ak9wejRTN2ZUT0R6Snd1NkV6UGRQSWM0UlpqRy1BTW9fS0VrdXlpQXhOWlJBYnRqdmYzWkRqYmdENU12aXVpckVYM0g2eWVkVjRhbF8zNnVwN3pTMk1jSXh4M3lZYWtodFBjWHFQY3BpYkNuYXVDMFFpVU0?oc=5,"Tue, 21 Apr 2026 02:20:13 GMT","Tennessee Senate passes 'CVS bill,' reshapes pharmacy business as CVS threatens closures WZTV"
Domino's Pizza,Dhiraj Manghani,Restaurants,Opening,Brand-new Domino's store set to open near secondary school in Somerset village - Somerset County Gazette,https://news.google.com/rss/articles/CBMipwFBVV95cUxPeGdoNkFiUy1OQTJia05YOHJFZmEtLVI2TzlCbFVZOGhfR3A2SWhxUFpjRjQ3ckpvQllsZmVxRHdkNEk4NldIeW1pUEtabEJSZ21QN2hEM2RLLVozanlCU19tMnZtOTBvd1dxclJPVGhxUjBFdXJiRzR4WjlVb0d4YXJsMTdaUXloVE8yZU8xZGFkVzRKdGQ4Nm8wemtzWUx1TUR5ZkVaTQ?oc=5,"Tue, 21 Apr 2026 11:20:00 GMT",Brand-new Domino's store set to open near secondary school in Somerset village Somerset County Gazette
PetSmart,Ayushi Chandel,Mass Merchandisers,Closing,Is PetSmart Open on Fourth of July This Year? - MSN,https://news.google.com/rss/articles/CBMivgJBVV95cUxNbDBaRGkydm43S2hEWlJqcUI2TURCRjZKZ3hSaE1aVFJNNDZ2ZG1RWVZvMFNhRTM2UjdXQ3ZRVVN1M25BUUtBVE1EeVVSakJ4VXBNOU0zSk9nMU1hY0N6YTBseU9fR0VTZFdBdDFYMUJnV3d1bXhNVUFOeEtiX0VaOHJTVDE4c0pCZFMxODdTUjJhU1BxN1lJNHo0eFZFcHFZdnhzUDAwYmFmWXJpVU5nSU1SRktiM3UyNHJmN211R0dmWmZnMVlfX2gtdmNVQlItdGR2cnIzZ3AxX1VjemVMdkxDeUZNME1vNm5NQ2JkX3FWVHVfeEl3LVZBeENVOUFsUzJmc3VsdUxrazUzckNtVkFpTmtFRHk1akMyRjBMZGlpcU5OTmZUV0Uxb1ZsS2s1RXREV0hPRWNBbkpqQmc?oc=5,"Wed, 22 Apr 2026 16:00:06 GMT",Is PetSmart Open on Fourth of July This Year? MSN
PetSmart,Ayushi Chandel,Mass Merchandisers,Closing,Five Below and PetSmart plan to take over former Manitowoc OfficeMax - Herald Times Reporter,https://news.google.com/rss/articles/CBMixgFBVV95cUxPUFJuWWRyMnhDcWFoS0dmNmUtMW1jeGQwMTdYeEhCcm1fZEFJVlo3Y3BHU3RLZHVwdVAzV0F5TXBQNHI2RUZYeTA4emlnSk13RkR4U0RyU1d6ZURwSVhwWWhub0FsSUJlTmFtOVN3dldtYkJlMVVvS1ZIZ2JNZExOYXhib21YNzNkQkNPbUVMaWNuaWI5eWlaUzB3WWJnNVNhTjdMU1ExMmRpMENQNVN6eFRZVDNBejdOQWFiV1Vxd3JCMUZGSEE?oc=5,"Tue, 21 Apr 2026 18:47:00 GMT",Five Below and PetSmart plan to take over former Manitowoc OfficeMax Herald Times Reporter
Wawa,Ayushi Chandel,Convenience Stores / Distributors,Closing,"Wawa recall, music shop closing, new boutique: Main Line business news - MSN",https://news.google.com/rss/articles/CBMivgFBVV95cUxQcFN1SjF0SV9yUVlqeTFOLVpTM2h6ZDJYRVJoY2tEamtHUmdHc1VTNWlZRHNLMldrX1BUWU1kSXlSanNWaEI3WFBMQUJZc0dkQ0l0RkZTOHlBbEFjT3o4RjF2OUh1dWcyNE5uSHRKZGN2dEp3YlU5eXZndVdzNkdscS1QZXFjLXZpa3hxcXpvNmhQM2NpZGswQUZEeThNWDFBNFRsY3B4MmtMRkNpMlhwMUpwQk1ucXgyaUpnSVh3?oc=5,"Tue, 21 Apr 2026 08:50:15 GMT","Wawa recall, music shop closing, new boutique: Main Line business news MSN"
Walmart,Rahul Vasaya,Mass Merchandisers,Closing,An Indianapolis Walmart is closing temporarily. Here's why - IndyStar,https://news.google.com/rss/articles/CBMi8wFBVV95cUxQc3FlelhfdG1URTFCWEhNdTIxT0MxWmRrZndVRnd5Q3NhcVRoX1R2T0l4ZDdrRFFJdVZBZVlNeWpVd3J6RER4N1ItLVNFSjJLbnR2a0VvUy1KSXE4dGZuc2FMamNzSVRmQVFCRkhwdWxDYXpkUV9iTXZRb0c1UGFZSnFIUmc5eER6RmtKRDVnbWpQSmJGMkI2V1YtZVZ4TnNkQkRCek55STBkNHZDY3ZtYjc3ZmxIcWJXbU13OTJJRnNPZ2N3eHFtQllYVkF4S0EyMU9qRktyZ21EUUNZYzhjX09IcnBoUTNydVpzaFZWYW9BZk0?oc=5,"Tue, 21 Apr 2026 15:52:00 GMT",An Indianapolis Walmart is closing temporarily. Here's why IndyStar
Walmart,Rahul Vasaya,Mass Merchandisers,Closing,Attention Shoppers: Walmart Stores Are Closing in These 6 States - MSN,https://news.google.com/rss/articles/CBMi4gJBVV95cUxOU0RrQ1hnUzNrVHQ3Z0U2OFRlaUgzdXBrNEhJM1hTdzNzcnlhaUwyOGZIVUNkcDljTDBoVm9haTNObUIxRmoyU0dPMmZPT1hSeUw3Vnc2WVY5NzhDZGplVzdvd1FrcGdNT1RSS1p6V0RIVV9mZG5MRzdGVXNaR0hlV1RQRVFGemJVU1poVDhIR28wZWhGenVoTXlOYm93NHJiQkNsMG9Pa0l4bEpReU5RaDdIUnhRYzdOdERPRlQ1OE5iclo2SnVpZ0wxOV9CZFY5NUtaTlN5VWU0WmpQZjB5U0NGNTlQbkJQQVkyNFBWenhCM3RLLTRlajl5LVF0TE1YaUJTa1Z2bWRZbF96LXdOdHJsYjVRdEZsb3puSUdUZlNuRTNlNEwxM3ItZ3hMRkR4QndxVS04QUJWRmhfR0xkeExOR29fdUVxQ1VKSHJtTHJEM3A4bEkyWTFoWFlkaEZRamc?oc=5,"Tue, 21 Apr 2026 14:44:55 GMT",Attention Shoppers: Walmart Stores Are Closing in These 6 States MSN
Chick-fil-a,Rahul Vasaya,Restaurants,Opening,Check out the inside of the new Chick-Fil-A opening in Ocean Springs - Biloxi Sun Herald,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1MUS1iUDB4dDFHc0ZaUG9NaFZDVGZPcFB6VTdvX3loVElfVFRUejNVdFp2TGRZM2k1YXBzenpHRDR0SWpKQzdWd3BEYzlEZUZmcUtUOG1HWkZiRUJ5SXpUV3Izaw?oc=5,"Wed, 22 Apr 2026 20:25:41 GMT",Check out the inside of the new Chick-Fil-A opening in Ocean Springs Biloxi Sun Herald
