Store,Analyst,Industry,Type,Title,Link,Published,Summary
Scheels,Dhiraj Manghani,Mass Merchandisers,Closing,124-year-old Home Depot rival chain closes its last location - thestreet.com,https://news.google.com/rss/articles/CBMiiAFBVV95cUxORUNqVzNrZDYyMDFqZnlzZTVXRklHQWpRZ2dkdFF6Y3c4RnVwbG4tdnU3ajJEV0VVWnVTbGRESllBMTVlaTBjTDMxVTN6SExKZFhFS2s5LUlJWFpVRjBZTW9kU1NBdjRacGpGT09VM2tMS0hPR1h6NDdDT3lmRTZrQ1VPalZtdWFN?oc=5,"Fri, 08 May 2026 16:18:02 GMT",124-year-old Home Depot rival chain closes its last location thestreet.com
CVS,Dhiraj Manghani,Drug Retailers,Closing,Essential retailer shuts hundreds of stores as protests grow - thestreet.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxQRlpOMWNBOXUzajUxdFhiY3RSU3gtNzc1Rnc3anNCSlpxVXhuV0J0UjJWVGM5dzhKclhZMEdSQWczOXFrUmxHc0laQU1yclJGYUN1MVpDbXhyQVdKSkJsOThDZ1lYRnhvTjlQZVB4eHQ1T1FuczJUak5aTG51UnFDajB2MlR6YjhXcW9IcjJZb0xBa3JiblplMUUtVmJjakROYVZjVHdn?oc=5,"Sat, 09 May 2026 20:59:48 GMT",Essential retailer shuts hundreds of stores as protests grow thestreet.com
Macy's,Harsimranjeet Singh Ghelani,Department Stores,Closing,Macy’s Permanently Closing 14 Stores Despite Strong Holiday Sales - AOL.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxNZUZHZkptY21WZWxpVFpXTFZTX2lCSGFCZnh6QlBlRGYtXzBsTUZSVzhVR3dIREIxQlUzdkVFcGxBR1Jka3FNQ2ZZTzlxU0tGVmhGdkh4YkR5eHROSWJpQm00WXdFRE9LSFNIM0syUFMySXNCZUd0ckl6QVBleDY2QzNYWlY?oc=5,"Sat, 09 May 2026 08:12:53 GMT",Macy’s Permanently Closing 14 Stores Despite Strong Holiday Sales AOL.com
Nordstrom,Rishi Nagar,Department Stores,Opening,More than 900 stores are set to open across the US in 2026. See our list. - Business Insider,https://news.google.com/rss/articles/CBMigAFBVV95cUxOaVo3ZnJfNjlPSFpNY2pkUDJZOWFZQUNQNlJpaHRyeVY4QW5ORGdUdzBiOHQ1TFE3aDBoNGwyS0pRUDJuaFFvNWhxYW9uMjBDZEFrX3dJSzZCbkIwZk9JX3RmYUVqZUV1NlBnT3p6V25memplS0oxcVlyUGk1c0Rkdg?oc=5,"Fri, 08 May 2026 09:37:00 GMT",More than 900 stores are set to open across the US in 2026. See our list. Business Insider
Amazon Fresh,Kabeer Pandya,Grocery,Closing,Amazon is closing all 72 Go and Fresh stores in February 2026 - MSN,https://news.google.com/rss/articles/CBMixwFBVV95cUxQdlZqcFFVa1pxTEd3b2ZfRTNzR2g3Q0NRUlRfOFpZTnZKRG96Vk9ja3p4UW5FdE1PZkdlSWRxbzRVOXRmVms0WENYOTlmN1QtTVIyR3JtZi1xTTgtQi1mdVRhOC05VUdJSGhPT1l3WTRRbjJlaHNLaURjdDFNaVRqZ1kzenZLZzduSDR4XzZ6bUF2WTVnRVVRZmtnc0k1Rm5oZWMwUWQ1YXlSUUdfYnZjOWZRUnlkQlN5MGxnSDlGUHZhdDJLZ3Q4?oc=5,"Sat, 09 May 2026 17:13:56 GMT",Amazon is closing all 72 Go and Fresh stores in February 2026 MSN
City Market,Ayushi Chandel,Grocery,Opening,Kansas City opens new pedestrian bridge connecting River Market to Berkley Riverfront - KCUR,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPYWYzclRpbWhySGk0QWRCVVp4SnZaekxRTFRINTA3MlRmZm1GTDJRLXpQZ2VIWVlVNnFUVTY4N2ZIWXFnRENYS1R5cVBMLXVrd3BRTEdTRW5KTXdGTFZjdkRCYXUyVDdhalozczd5azhDRmdsaU50TUhjYUQzaVNJWGs2bHctV3FDb0FhLUNyb2RHOUNlQUZkbFlYX1dEZXdTby1WWXBlZ3pqdE5CbTQtb09LNTVhSXgwcFlFYXZveHV5d1g4YUdZZDRhMFVsZXN5TnhqaFQ1TzhpOHp4eW4xQ0FR?oc=5,"Fri, 08 May 2026 20:23:00 GMT",Kansas City opens new pedestrian bridge connecting River Market to Berkley Riverfront KCUR
Kroger,Moksh Kashyap,Grocery,Closing,Kroger store closing in Dunbar - WSAZ,https://news.google.com/rss/articles/CBMidEFVX3lxTE9YZ2tNY2dueExPUW1QV3UtRmxJV1k4bWdrd0wxRi1KLUlsbzhZREpKVWFMS1oycUFNZFM3bldfb1E3MEZsb0hLUHQzcUdtYzhOTThfbGZQSldxLWhXYUhFQ3BBVFNjMmNiQnVnZGtENUd5ZW9f?oc=5,"Fri, 08 May 2026 22:36:00 GMT",Kroger store closing in Dunbar WSAZ
Kroger,Moksh Kashyap,Grocery,Closing,Dunbar Kroger is officially closing its doors - WOWK 13 News,https://news.google.com/rss/articles/CBMif0FVX3lxTE8tWEtNcHhLc1NXbHFOR2xEU3BXZDF1NDNERkhLbzdjcVFBWXcteHRtM2VBbDFJWGY5ZTBBa2lld2RSR3RLbjRwbEJEaS01WGxXeFVjM0RnS29XT0lJN05ZTE5OS3dRX2ZwVWc0SzBKUjNQb01XUGhiV0hXVXVOdmvSAYQBQVVfeXFMTkZNNGNxUmJPSlFqaTRDd2NKeDBwY0d4cllRaUI3a1A3OGJESjF3VDdVbXgyRmtfeFpoajFvS21vRDk2eWtzb0hCSzNLWW81X2c0b3diT083QW9TYk9wMm0wUS1Zb1Y5LWNSME96czQzeVZtTGpoNkRxbUE2Q1hfOVNST0kx?oc=5,"Fri, 08 May 2026 21:31:54 GMT",Dunbar Kroger is officially closing its doors WOWK 13 News
Safeway,Rahul Vasaya,Grocery,Opening,New entertainment venue in West Sacramento set to open at former Safeway location - MSN,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOY0Z0TEJuVGh5QnF0TUkyS29rNDJYbFJEbDU1TWh5dUJoajA3UEtBeWlLMVNLUk54QmZWbXp2Q2hVTS01QXdkU3BQYjdKY1NyVS11cjNXbDlqWHphVGxDdWtnamtxeThGbmRLclZUX3BoSWlrUUZBYmFYRUJ3bHdGdU4teTFNTER1VW9rVmw0OWNvTTVXMVNGXzlXYkRhc2ZyOEFCcjZRMzFwRkppdjVYZlVSRjZGbWctZ2RwcDVHUzFsYTBFNGgzNVdLTTJVMW1jSEVuMVF3?oc=5,"Fri, 08 May 2026 19:49:51 GMT",New entertainment venue in West Sacramento set to open at former Safeway location MSN
Sprouts Farmers Market,Rahul Vasaya,Grocery,Opening,Sprouts grocery store to open in Grandview's former Big Lots - The Columbus Dispatch,https://news.google.com/rss/articles/CBMiygFBVV95cUxNb3lHcVlUWWxkRHRMVHRvUFFCdVJDSGFkY1BJSTk4VWU3Q2NKSnJuYW1vWXVPOURMTGdaOTFBMEtaZ1c2cVJFcl9Sakh4Sm51M25GUHlNSVpaeHNhbWpuN3hpbFVZdHAzYmhqTVY3YVc1cWtCRUVsdmw0cDVUMW5remdlVW5ycDRCUE9vLUlLTEIwR2YxTkJyN3VDcFJ0VWctZ2xrNjFfck5kYnhSQk9ZN1dLelV4ZzltYi03UXlUdEdrV3JmWDlMVnNn?oc=5,"Sat, 09 May 2026 10:01:00 GMT",Sprouts grocery store to open in Grandview's former Big Lots The Columbus Dispatch
Sprouts Farmers Market,Rahul Vasaya,Grocery,Opening,Sprouts Farmers Market to Open First Columbus Store at Former Big Lots in Grandview Area - WhatNow,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPRC00bFBld1ROWkdtWHdhcVpOOHBHRHFlaTRLYzRmVllRbV9GeVZ1bFpQTFpvZGJWSHpUOVNCOFVHTG5MdUw1dVMyaHRVdWNNR1hobThzSHktR3FlZ0NZOWN2MENEc2NQVnVFMXB5ZWlGaUlDYUt6Q25mdE45YVl4STFaWWlXS21kWFpyMzhYaW1nOS13dmExTGRQNWNMSDJ6LXJCRnk5TnplVE43dWhZdU9PdGNnWlJxREhQcEtoX05Fc3M?oc=5,"Fri, 08 May 2026 20:07:45 GMT",Sprouts Farmers Market to Open First Columbus Store at Former Big Lots in Grandview Area WhatNow
Sprouts Farmers Market,Rahul Vasaya,Grocery,Opening,Sprouts Farmers Market sets opening target for new Columbus-area store - The Business Journals,https://news.google.com/rss/articles/CBMirAFBVV95cUxNTXJqZnVKa29BODVFRjl0R2lMQ190THdkbDhlZjRYaUFleURhQUljbnAzZmVjSGJLc3plbzVsUWVjZjJlaE9OTnppLURVSGo3VFc0dWR4b2ljT202QWVpYmhqVjJkMVZIOGRKVnlnV3RxMmpXQkdwRDZ5UzE0anlpVENtYXJsVUx1NjItMkdDeWFMcnMzQWR1LVVnc0RKZDh2SFo2eFJtelhybzh0?oc=5,"Fri, 08 May 2026 17:14:00 GMT",Sprouts Farmers Market sets opening target for new Columbus-area store The Business Journals
Sprouts Farmers Market,Rahul Vasaya,Grocery,Opening,Sprouts Farmers Market in Santa Maria to Open May 15 - Progressive Grocer,https://news.google.com/rss/articles/CBMiggFBVV95cUxOSVB1dDBDT2FmcV9jNXBjeDJvSHRLNDEtTWxOOHVqS1JNQ01hNW9TVXJIUE9zajM4ZmRPLWItaVB4MlFhakltNjBTS0tpcFJmcmlpNzBCVzg0VkRKelZRUVgxUktRRDd1Z3R3ODdnM0ZUaHNIbUV2MWFzck5qcld2aWtR?oc=5,"Fri, 08 May 2026 15:45:32 GMT",Sprouts Farmers Market in Santa Maria to Open May 15 Progressive Grocer
Sprouts Farmers Market,Rahul Vasaya,Grocery,Closing,Sprouts Farmers Market sets opening target for new Columbus-area store - The Business Journals,https://news.google.com/rss/articles/CBMirAFBVV95cUxNTXJqZnVKa29BODVFRjl0R2lMQ190THdkbDhlZjRYaUFleURhQUljbnAzZmVjSGJLc3plbzVsUWVjZjJlaE9OTnppLURVSGo3VFc0dWR4b2ljT202QWVpYmhqVjJkMVZIOGRKVnlnV3RxMmpXQkdwRDZ5UzE0anlpVENtYXJsVUx1NjItMkdDeWFMcnMzQWR1LVVnc0RKZDh2SFo2eFJtelhybzh0?oc=5,"Fri, 08 May 2026 17:14:00 GMT",Sprouts Farmers Market sets opening target for new Columbus-area store The Business Journals
Chick-fil-a,Rahul Vasaya,Restaurants,Opening,City of Dreams Welcomes Fourth Chick-fil-A - The West Georgian,https://news.google.com/rss/articles/CBMie0FVX3lxTFAtaGc3c3V3aFkzWmVkVjFwYlZZa2NSRG8zRDl1RExqZXZPNkNaVHZibWFyT0RBSi10T0c2WDVlVFFtMEdIMkRmOXdJZFBHMWxsRlB6WnQ1MmZmY2lTbV9NMWwyNlhhRVBfcThvS2xyc2VjdU1XMDBFRzZCMA?oc=5,"Fri, 08 May 2026 22:31:17 GMT",City of Dreams Welcomes Fourth Chick-fil-A The West Georgian
Chick-fil-a,Rahul Vasaya,Restaurants,Opening,Chick-fil-A opening in Chico pushed back to fall due to weather delays and approval process issues - Action News Now,https://news.google.com/rss/articles/CBMi7wFBVV95cUxNQXEzQkRiWmRLakcxd1NoRm1scWcwcGdRUTV5U1ZSVk5EZDFkbW5uQlpteUNDY0lNa1VTQWZIUk9CZ2tCUWtWZVhka2hhSTY1YWMzeXNRSUY0dWswZ1kyS090NnhDUGRTT0ZtVDZucEFYVndzd3hNMDlZZWtaOXE1UWQtaDNOT1IxTVZWRHdmNUo4M1I0cXA4UldlWkpvMmZuVlNwQ3phVUV4NlpZUGdod255eWNEQlhJY2dGVVZ5N01DQWI4aE9VVE50dDFrYi1pdHo0TmpGRFdQOFZrX0NQRU1VSTNOWW5mOTRWX2dRZw?oc=5,"Fri, 08 May 2026 20:42:00 GMT",Chick-fil-A opening in Chico pushed back to fall due to weather delays and approval process issues Action News Now
Chick-fil-a,Rahul Vasaya,Restaurants,Opening,Latham Chick-fil-A Opening Soon With Chances to Win Delicious Prizes - Q105.7,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBRdTVKSkp0SHFyLWd0Q0Q2b2VzRGd6V3hNY282a3IwTUFSb3VZdW1HRkdoVGhDczFoUXVRZll6LWtaUlJxUDhMNmVNVGtNLUE3X2tVNEVhTDcxOG0zelcxNS1vVHQ?oc=5,"Fri, 08 May 2026 12:00:31 GMT",Latham Chick-fil-A Opening Soon With Chances to Win Delicious Prizes Q105.7
Chick-fil-a,Rahul Vasaya,Restaurants,Opening,Latham Farms Chick-fil-A set to open next week - Times Union,https://news.google.com/rss/articles/CBMioAFBVV95cUxNdUYzSURKOE5ReHZZcE1jQlJZU0dvcGs1SHZNeEZkMzRxNXdwS0VIZjJoNFJqczBkNU0xWWo4Vmp1aFNoRE5kNExBa1VZQ1JmSklXTEx4YXdwdW9yYTBkNDhmaUhOTHhXVEFRVWRrcVhJeHNMVUg4Y1JoR0t1ZTZaWkR0SGQ2TGpFaVdVbjJna1c2Tm03aEE4bGpYRmhQUE1t?oc=5,"Fri, 08 May 2026 10:09:24 GMT",Latham Farms Chick-fil-A set to open next week Times Union
Stop & Shop,Rahul Shinde,Grocery,Closing,Stop & Shop closing 4 Long Island 'underperforming' supermarkets - Newsday,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQU29TazlNbXoyRDQ4bTdYcDcxd1MtaEN2Rlc2UkFwbGFzRzA2TU13Wm1HMkhNWHhQVFEzYWVVb3lNb0ZVUUo4QThjbGZCM25TMFlEVnNVaGc5WHNNUFAtb01DQWt2cGlmX1MzNzl3X2NrTUx3Mkh3REFmUGtiMlFuSWx1NXBKZGd3NG9r?oc=5,"Sat, 09 May 2026 14:10:40 GMT",Stop & Shop closing 4 Long Island 'underperforming' supermarkets Newsday
Trader Joe's,Rahul Shinde,Grocery,Opening,Trader Joe’s New Summer Mini Totes Are Coming Soon—Mark Your Calendar - Yahoo News Canada,https://news.google.com/rss/articles/CBMieEFVX3lxTFBlMUNlcE1pTmdhemMtcTBWU1BCNDYxOTF5eXI5WmxTdGM4YjhLTWRyUUg0N19wMGhra3BCNmdhZnNPVkJhX3VTdlJoQ2FsMU5KQWdidkV2LTV4OUdXTExUVDk0cTJuVElUdTZXazdFb3BraE9GMTBPXw?oc=5,"Sat, 09 May 2026 10:28:49 GMT",Trader Joe’s New Summer Mini Totes Are Coming Soon—Mark Your Calendar Yahoo News Canada
Trader Joe's,Rahul Shinde,Grocery,Closing,"Upper West Side Trader Joe's, deemed world's busiest, is temporarily shutting down - MSN",https://news.google.com/rss/articles/CBMi8AJBVV95cUxPQlowRUtCbjg4ZS1fVVZBcWRqaGw0MmRaaTh0emNqY253X2xSM082QnR4azZJN3hHTWVsdTlCNm9oMkFKb0h6cm1ScV8yM3FLT1pHTUx1TVJDaDhPc1lDeGFnb2xIZ0ZXVU5TOXdVQWFIa2hQTXJaRERNZkdRZ1R3TE1veFlQdVQ5SDlVTHJLYUM4UDEySHBtdE9mUWJCZUhVMGtrVWdlcjFsU1pteTBwZVpyUTNnaWlud3ZNTDdVbFpFRXdyTE5lOUc4OVd0Tno4elFReWx4ZFFpQ01rckdLcnRxSy1YTTN3X1YwR2ViQ3k2OFdzNmFzRWV3NFRnaDRGZ2xMQmJ2cmNOb2FrWWhJcUE2QVpIUi0wNklndTdIWFNoNHc5dFB3UVU1NDJDSVZWTDNKTE1udEFWR1hmQlJ5R1piNjQtSTFGNjNDbF9yc3Bqb2xBQkFpcDdxb1N3bDRCRVljSTVWODBHQTNtT3hDdw?oc=5,"Fri, 08 May 2026 18:03:25 GMT","Upper West Side Trader Joe's, deemed world's busiest, is temporarily shutting down MSN"
Whole Foods Market,Rahul Shinde,Grocery,Opening,Whole Foods location in the works for a Sterling shopping center - The Business Journals,https://news.google.com/rss/articles/CBMipwFBVV95cUxNZTVVZ21DOVhQMHpxR01Tdy1mYktYd3k4cGRiRXlpcVZNeVpnRVBPOXUwUnJEX1J4SmJ0TEx4M2xka2YzOFU4bWhzRFVTaGNFTEZHVTBFMUxJYTgwSDVfRjdETHZYMk11VHZzRElKRzFscjlzZ0IzR2lEb056ejFnRGFjZDVFaTNUVmdIMkE0MUhGbWphMndKQk5kUVZURUc1MldncHJubw?oc=5,"Fri, 08 May 2026 15:38:00 GMT",Whole Foods location in the works for a Sterling shopping center The Business Journals
At Home,Rahul Shinde,Housewares & Home Furnishings,Closing,"At Home is closing a Cincinnati store. See which one, plans for others - Cincinnati Enquirer",https://news.google.com/rss/articles/CBMitwFBVV95cUxQWnczUUdLMkx1ejU5SVRtS2Nzdmw5ZTlBbU1hYWZLaWRUeXdpZzVfT0N4azN3Vm4wZ3Q0TWlEaDR1SzdHRXlvWHlld3o3T3dYeklQU1FIMVhxY0NJaHhGck9lSHIybnJDa2NEYzY1U2Nhak9Odi1nWFJTUGpxajEyZWhTNkdZNDZJMWhCSnZGY2xwYlI4Z2hEWlczM0syeEhGRnAxQWszRllFM3FtZjh1eF9TQWNfZ1U?oc=5,"Fri, 08 May 2026 14:34:00 GMT","At Home is closing a Cincinnati store. See which one, plans for others Cincinnati Enquirer"
