Store,Analyst,Industry,Type,Title,Link,Published,Summary
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Closing,"BJ’s Wholesale Club debuts in Forney, Texas, with grand opening that includes a new gas station - CSP Daily News",https://news.google.com/rss/articles/CBMitgFBVV95cUxPZDk4RHd0YlV2QWc5Mkl2Z2oxVmFWbjJtNm1rNnJXMHFBR3Fac2JDbVFyODRFYzNMZUNfUzVqeWQ4NTA2cGJXM0xyTjhWLTVCMFBJQWRSSHZXR0I1dGhlTHFsQ29HakJBNXpHR2JNRWZBQUx5WW5EYzdCb3lKd2xNcTVRLUhJUHJYM1FKWlRoclQ0UzVUazJSZ2JZeURLZTdtU204SDJ2R2Y3U1pJa3E5eGF4MkN2UQ?oc=5,"Mon, 20 Apr 2026 15:52:47 GMT","BJ’s Wholesale Club debuts in Forney, Texas, with grand opening that includes a new gas station CSP Daily News"
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,Dick's House of Sport opening in Lowell - 5newsonline.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxNUUdSVDVXaUlvczJ3RWlXby1Ca2hnSDg1ZWhRQ3c4c2JHZHlyZHZ1dDdUQ0JyNDQ0ekszcG9OWWF4UEFDbUN3c0p2aWM2WllNUGV4TERZbkJTdnJ6dERoRDJJU3lxWmJtZ0o4OEZlMjZDdGJ1QWNxZk4wVE9ZdXVsMlExOHBVY2daVE5QQlZxaHpMZWhqQ1BBNDFrRHM1MF9LWlpuVkZaU0ZTcXF3aEVQZkY3d0s1Zm0tbEJlMQ?oc=5,"Tue, 21 Apr 2026 14:10:00 GMT",Dick's House of Sport opening in Lowell 5newsonline.com
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,Dick’s House of Sport to anchor 37-acre Concord Commons project in Lowell - Talk Business & Politics,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNMzlpYnFlQlRXb3drX0hXT1Bza1dodVFEX3YzejFVSjhfZVZWLUUzV1FyZUM2Y1Rta0c0WEx1ajdhVzVwc056Nl96YmZFTkFQVE0tSF9nUWdGcUQtOFJtbko4bnhWQlN2MmU2N2l0LU9COFJ0NnpYRzVBOEl1VHc4aFNzMlZLOTJNUDJhM1FYdmVreXhVcEpxb2czdFVYZHl5anY3UDlEVFZwUQ?oc=5,"Mon, 20 Apr 2026 18:46:00 GMT",Dick’s House of Sport to anchor 37-acre Concord Commons project in Lowell Talk Business & Politics
Dollar Tree,Ashwin Nair,Mass Merchandisers,Opening,Budget friendly retailer now ‘cheaper than Dollar Tree’ to open up 20 new stores in 2026 - the-sun.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxNYTlWYnR5cTEtc1pIcGxUaXR0UUNBcV9wUlNvTUFHNDFQWFJWQUdtUXlTaHc5UEVkdDRFQjNBWUlndG5UVk9WbXdOQ3JnanZPYXBTQzF4Vy1pcmdSY1IwLXd1SGV4ZE0zUWJlQjNJWGRLWG9PaUprYzlleEg5Wk9ldnBENFZ0d0xfRWtYZHZfOWFXT0FXV21hWQ?oc=5,"Mon, 20 Apr 2026 16:28:51 GMT",Budget friendly retailer now ‘cheaper than Dollar Tree’ to open up 20 new stores in 2026 the-sun.com
BP,Komal Agrawal,Convenience Stores / Distributors,Closing,BP shutting down two North Slope pipelines; might need to be replaced - Petroleum News,https://news.google.com/rss/articles/CBMiywFBVV95cUxPenJyWDlBVHdONFE3MjRPNG1HbWwta240UXBXM2pKQjRNX1l6ZkF2OE1NWG5kaFRXMlZWSHB5Tm9ISWFMVlY4MHo0MWFTb0w5RWtqbE9rVlkzOWRyMldMb2ZMRU5DVzI4UlZVUU42Y0dnQklNNUFZY18yVU5NY3pTWVM1RnNjRTltTmkwYU1yMzI5Q0RaMEM0Z2RFZ0V2cnpLN2xqUThPUVpZcV84T3J3OU9EbTcycFU4cUladXBmZV9ySmx6OHpQODlGWQ?oc=5,"Wed, 22 Apr 2026 10:09:18 GMT",BP shutting down two North Slope pipelines; might need to be replaced Petroleum News
BP,Komal Agrawal,Convenience Stores / Distributors,Closing,"Spain's antitrust watchdog shutters probes into BP, Repsol, Moeve - MSN",https://news.google.com/rss/articles/CBMiswFBVV95cUxPZG8xMWtTbVMxZkpKakQ0WXpvOTNHYjJCeFRET25vMXFZZTR5bVUxVXMySGEwM2dTOEFTRzVOM3hNQUNoaEJycmFNQVZnR0xkd0gtdkZ5VVkxb0c3dW5pTzNHZFhZdzhzTmZJR1hid1hIM1E0dWdpTTZjZVE0OU4yOENiVnNpVV9iWXo3aTJ1c2hod3plT3pYMWNaLVhiNFVwYV9iTzNTWnpVZkh4M1lFY2phdw?oc=5,"Tue, 21 Apr 2026 18:37:44 GMT","Spain's antitrust watchdog shutters probes into BP, Repsol, Moeve MSN"
BP,Komal Agrawal,Convenience Stores / Distributors,Closing,"Spain's antitrust watchdog shutters probes into BP, Repsol, Moeve - Reuters",https://news.google.com/rss/articles/CBMivAFBVV95cUxOQnc2ckdna0xFcDUxcWtUdFBDMUtmNU9SeFprVUozSGxCWmJCN1lsQS1BaW96dE0tbFlwRmZPOENhWlVxWENTMWRORE0tR05UZWF2Y19uTWZqYWV0T3dtMmZSWUxRbzV5TUNMb0hxeUdKQkNfa2FKSUhNX2g2QnBvdHNXZTkyeldDN2FGVFpnd09ESlR5b3BOc3NvUzdXb0QyLUw1UU43V1JoM2ttT19JSWZqOVlrbWtUSGMzdQ?oc=5,"Tue, 21 Apr 2026 15:40:39 GMT","Spain's antitrust watchdog shutters probes into BP, Repsol, Moeve Reuters"
BP,Komal Agrawal,Convenience Stores / Distributors,Closing,"Spain's antitrust watchdog shutters probes into BP, Repsol, Moeve - TradingView",https://news.google.com/rss/articles/CBMizgFBVV95cUxPa2dpZDNuR0ZYT0FfOXZFSmc1UmNzZ1NvaTVCNkEwT1JrZ1YxYnE3Ujg2SmZTM1E3X3Z1TWU3WWlPUlBLaVRrV29WZUZDT0pkYm9GMEFEZG8tTmNLbHZjNFRCY1h1YkMyVjUxbkZqbW5rUHpZelg5RUFZRzlBVTJfSklBZnY1MlFyZXp5MzlqeGdnYWpFX245TFV4Z3hONzhXX3RqcTAzd0Zsb1ZmdnBPV2lkN2l2U0w1Y2hoemZMeFNuUFp2Y3NoYVlWWUZjdw?oc=5,"Tue, 21 Apr 2026 10:54:48 GMT","Spain's antitrust watchdog shutters probes into BP, Repsol, Moeve TradingView"
Giant Food,Komal Agrawal,Grocery,Opening,New outdoor social space and sports bar to open at giant Birmingham food hall - Birmingham Live,https://news.google.com/rss/articles/CBMinwFBVV95cUxQWXk2Unh4R2RXOGJ6bWVUX2J0TTBRNU1DMUl3SWVRbTJnWGdlbjFnU1JDMXliRDNzRUJkeFUzbmU4Qjlrb0RmaTJrQWxYclB0MDA3b2h2Uk44M3R0VjkyNkY0cmJocmNLTGhfOE42d2ctYVdlLTFKQXNyekE2NHRpaGJiOTZzbGkydnh6NGVzZXF3RFlXT05ucGlNWk4zR2fSAaQBQVVfeXFMT1o4czJBcmliZDk0RXlkeURockZuOTlNaENZTE1ha3k2TXFmR0VPQTFFcllYbC1ZVnVZZFhJY1Q5c0RtSkp2bExPOFgwRjlCdG9fNXBJMHFUZ3NVR1NBczQ5bW1JbEJNaGZzUUxOUWJkOFN4T19oTWJoNTRmQlJmN0I4RnAyQ2pZLTYxelhYTFBYcTlxdXFFWnlXdl9NWFgwMkxfeGQ?oc=5,"Wed, 22 Apr 2026 11:43:00 GMT",New outdoor social space and sports bar to open at giant Birmingham food hall Birmingham Live
O'Reilly Auto Parts,Bhavesh Phulwani,Mass Merchandisers,Opening,MILFORD SCOOP: O'Reilly Auto Parts bringing hub store to Milford - The Connecticut Scoop,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPQ2RlZEpTTWJhdHJxSU96dngzdlY2RmhCZy1scWhoZTVkZDBsbmplV29MYXE5Zm5RRVZCVlBLUEtPSUlZemRTY29Hd0ViOUpqdk1zclVzTklCdi1lelhwRlNQMzU1RzVCVmxsY0RKaFNjV3B2SEtVWHJNelE2Z1l2dHo0eXliNlh6Z1MzckptcGp2V3NkU2xiQW1taE1qTFh0OHpidGFTc0x5VHBsSFR3X3ZSZFViS3dxS3NMaXVoSE1ZNFU?oc=5,"Tue, 21 Apr 2026 16:47:01 GMT",MILFORD SCOOP: O'Reilly Auto Parts bringing hub store to Milford The Connecticut Scoop
Party City,Dhiraj Manghani,Mass Merchandisers,Closing,Is the Party City and Staples Partnership Cause for Celebration? - RetailWire,https://news.google.com/rss/articles/CBMic0FVX3lxTFA1QlV4bGF5QTRGWEE4QlRmRDhLZ1pnUnRNVWJOb2xLWjlvWTZ6b09aUUphMDVDNUlqLWI4V05xbVRWNm56YWZFZnNOSlNDQVNsQUtfeXRYclQyWGpYV0Z1S3h5OG93eV9Cb1JjdkFpTmRiRWM?oc=5,"Tue, 21 Apr 2026 20:11:10 GMT",Is the Party City and Staples Partnership Cause for Celebration? RetailWire
T.J. Maxx,Dhiraj Manghani,Mass Merchandisers,Opening,"Natchez Trace Town to add TJ Maxx, Ulta, Bath and Body Works and more major retailers - The Natchez Democrat",https://news.google.com/rss/articles/CBMiyAFBVV95cUxOLThGMzNXZ1JUSjNwbk1iM3VxUGlHNEQ5Z3dXTUF3Q3pfMGNMaG5TRUdYSW5qTG10dHlJVG1teUhJR3MySGxBYlJnYlBEYmg3V0p4anhTc1ZJeTdfQTJHU3JlbE9rN2VhVTNpVHF4OTd5WjY4UFJQdzdHdmlLQXNsYk5aNjR0djBuOE9URXVZY0RpV0RTMXhBbDBaMFdMdlZUSFJSOXRaNTJOT1JESmlCaGpXekhNUzhrLV9BMXhWaWQxSzlHOTNCaQ?oc=5,"Tue, 21 Apr 2026 18:28:26 GMT","Natchez Trace Town to add TJ Maxx, Ulta, Bath and Body Works and more major retailers The Natchez Democrat"
CVS,Dhiraj Manghani,Drug Retailers,Closing,CVS Closing Hundreds Of Stores Across US - MSN,https://news.google.com/rss/articles/CBMisAJBVV95cUxPaXNUYW1jNktrcEFjN2dPMnFEYTZMWUhYSUxmQmZZY1RpOHdjQzBtWnRvQ3ZaX25nTW9mRkQyeHFHRkp0UE51V1Q5bHh6bjA2TDFjU0kwM0J6TnRSY3VaYzVUVWRvTER6c19jTU1kcGxySWExa1VsQllVY3ZpWktYTmtTTl9QZnNlN0luRy14ZS02UWZKR2pKNVdYWm1oQ3dMZ2N4M1hJTmxhNG5RbnlQamlEdHppWWFFOV9MSkNyR3R1RndHVVBzYnhOTmdmaHhiZGJPc21PZXU1UTVndEYyQ3ZFVkg4U1pPZjlFQU9VQzhjU3dFYTRVQk5oU3BBLUc5WUhISm42aFhXX0F5SE43U0lFTUtnU1d5WXFBZEFzclFhb1JmNVJ4c3RpM0drX0F2?oc=5,"Wed, 22 Apr 2026 04:37:45 GMT",CVS Closing Hundreds Of Stores Across US MSN
CVS,Dhiraj Manghani,Drug Retailers,Closing,Tennessee lawmakers pass 'Fair Rx Act' as CVS warns of closures and litigation - WCYB,https://news.google.com/rss/articles/CBMipwFBVV95cUxNVVc2NmNpbjdUNmhKR3BVMWRaZkEyUmN5WFpuejF1aGNxVTctbWtHcXdPdkt3UG5aTi1MT01DSUNmT0R2aFBaaGxDd0o4RlFOV0xKdHd2dW1xbktrVlpMSGoyN2REZGZyS0gwdWVtQVZFQVB4bmNKR0F2UmduVGowY1kxcmsya1VhOTgwLW5JZ0lvQWxWamJFS0RmNi1WRU1BUTFabFB5Yw?oc=5,"Wed, 22 Apr 2026 02:47:46 GMT",Tennessee lawmakers pass 'Fair Rx Act' as CVS warns of closures and litigation WCYB
CVS,Dhiraj Manghani,Drug Retailers,Closing,"Tennessee House passes bill targeting CVS, pharmacy closures in question - WZTV",https://news.google.com/rss/articles/CBMi8gFBVV95cUxQTlV6c3hXR1d6UzZuQ1N5VHZZVmx1V3o3VkJBNzJ5dERRcTVLajJJbktfTU5CSGxRR25VV0kzRjBDMEpYVGYzcGg4cnlxTERYVkF0VktOb183cVZYUURnbFFhYXdMMXI5SkxBbFg5SUM2eExXaTFuSElqSTl1VF9hWkRJTDNoT04tY0tiN29JT2s1ZGdjZ01vRmhrZW9VUG1tcDV6LXNzbERCWVRRTlVnNzExdnpsQjRYRDRoSVNUNlFRRlNfdUZmLXpVcUYxbTJWblhxQmNucmVFV2t0RnJUcTdWdUNocFJISTBydzFSVzc2UQ?oc=5,"Wed, 22 Apr 2026 00:06:40 GMT","Tennessee House passes bill targeting CVS, pharmacy closures in question WZTV"
CVS,Dhiraj Manghani,Drug Retailers,Closing,Letter to the editors: Cempa CEO says CVS threats of bill closing pharmacies are empty - Chattanooga Times Free Press,https://news.google.com/rss/articles/CBMingFBVV95cUxPT0xmcExJR0hvZjBNNDdBcmc3d1Z1UVpsWnU4ajRaM3llWnR6ZFJ3eDlHamdaWmZ5TXBpdUxwdVp3YnQyenF4SW9TcGRPTDhTdkRaNU5vTDR6MjVvYmxjTWxKZHpPeGtBcGNmTkVLUkpLY3VpbG1VWnpwZlFpLTBLd0t2WUVMUW1wbTRxb0tsWF95c1lHSDBFTF9rNFdJdw?oc=5,"Tue, 21 Apr 2026 23:19:52 GMT",Letter to the editors: Cempa CEO says CVS threats of bill closing pharmacies are empty Chattanooga Times Free Press
CVS,Dhiraj Manghani,Drug Retailers,Closing,"TN lawmakers pass 'Fair Rx' Act, could result in numerous CVS pharmacy closures - Local 3 News",https://news.google.com/rss/articles/CBMi9wFBVV95cUxOZFNxT1g2UXRQUFBXb0hCaFFqVjV3Nm5IaTZmVm14QnhNYWtTeFMyVU4xNXl4eW9haUVUV1FUSlZRQ3loaTAxb0xKb0tfSXpLcGkwZC1SZVpWY0VSZjRlbnFvT2J3bmJDZWFhNWVWTTRQRlcwYzVOQWtOQVAxN1hDZXRaUll3cHR3TTdzY0hTN1hTUExYWWhvM1ZNZ0VieS10dURDRWNld1ZBZDFMU2dBQ21mcVU0ZFpLVXlhR3Nhd3BlanF4dDNTc3RnYktnSUFNTkNkY3J2cWVnSFRscURONUZJNzZDN1kzdThPZUlKRlQ5dXg5dGFZ?oc=5,"Tue, 21 Apr 2026 21:15:43 GMT","TN lawmakers pass 'Fair Rx' Act, could result in numerous CVS pharmacy closures Local 3 News"
CVS,Dhiraj Manghani,Drug Retailers,Closing,"Tennessee Senate passes 'CVS bill,' reshapes pharmacy business as CVS threatens closures - WZTV",https://news.google.com/rss/articles/CBMitAFBVV95cUxQU0lzd3RveTRLYWkxeTF5ajJ3MjlibnV1U2NvUWt5UV92WWlLMHZVTy1TTENMdzB1U09KZFYyY2Q3ak9wejRTN2ZUT0R6Snd1NkV6UGRQSWM0UlpqRy1BTW9fS0VrdXlpQXhOWlJBYnRqdmYzWkRqYmdENU12aXVpckVYM0g2eWVkVjRhbF8zNnVwN3pTMk1jSXh4M3lZYWtodFBjWHFQY3BpYkNuYXVDMFFpVU0?oc=5,"Tue, 21 Apr 2026 02:20:13 GMT","Tennessee Senate passes 'CVS bill,' reshapes pharmacy business as CVS threatens closures WZTV"
Domino's Pizza,Dhiraj Manghani,Restaurants,Opening,Brand-new Domino's store set to open near secondary school in Somerset village - Somerset County Gazette,https://news.google.com/rss/articles/CBMipwFBVV95cUxPeGdoNkFiUy1OQTJia05YOHJFZmEtLVI2TzlCbFVZOGhfR3A2SWhxUFpjRjQ3ckpvQllsZmVxRHdkNEk4NldIeW1pUEtabEJSZ21QN2hEM2RLLVozanlCU19tMnZtOTBvd1dxclJPVGhxUjBFdXJiRzR4WjlVb0d4YXJsMTdaUXloVE8yZU8xZGFkVzRKdGQ4Nm8wemtzWUx1TUR5ZkVaTQ?oc=5,"Tue, 21 Apr 2026 11:20:00 GMT",Brand-new Domino's store set to open near secondary school in Somerset village Somerset County Gazette
Domino's Pizza,Dhiraj Manghani,Restaurants,Opening,Domino's Pizza store in Immingham to open with giveaway - Grimsby Live,https://news.google.com/rss/articles/CBMinwFBVV95cUxOeFZKWlBWT3pFZ3Q2STVocHB2M2l1NTZqUDQ3M29WanR6aTF4UVZNd2dwQVJZb2plSW9ITHN6b1VHZE5YQjRFWjFiT3V4Q0tGWXp4UFZJSkRvSUk2MWdBbVJMcTMzeVdid1V5bmMydHB5OHZsdkFXMW45N2ZrblBfSmdDalp2Y1I3SlJDMGRGV0M1WjVmelZHMnFZcE9TaVHSAaQBQVVfeXFMUFpwYmJzX0lZck1BaC1JamdHWFktNlhxQ2xuUmYwVXNMZ2FLMHFRR2xhV2NyX2d6X2JJNVpnZzJ6OTNrR0R4U2UxbzgxWTB2T2t2amY1aHR6ck93WkRoLWdFbnRfa0pMWHJ2bWhDVWN3MXhwdndvRUFiR2Q1UjJiY3MtVlhJcGFXOEY3THZ4ajQ3RHdwMXppVjdLeTU1YmhwVVgtak8?oc=5,"Mon, 20 Apr 2026 08:46:00 GMT",Domino's Pizza store in Immingham to open with giveaway Grimsby Live
PetSmart,Ayushi Chandel,Mass Merchandisers,Closing,Five Below and PetSmart plan to take over former Manitowoc OfficeMax - Herald Times Reporter,https://news.google.com/rss/articles/CBMixgFBVV95cUxPUFJuWWRyMnhDcWFoS0dmNmUtMW1jeGQwMTdYeEhCcm1fZEFJVlo3Y3BHU3RLZHVwdVAzV0F5TXBQNHI2RUZYeTA4emlnSk13RkR4U0RyU1d6ZURwSVhwWWhub0FsSUJlTmFtOVN3dldtYkJlMVVvS1ZIZ2JNZExOYXhib21YNzNkQkNPbUVMaWNuaWI5eWlaUzB3WWJnNVNhTjdMU1ExMmRpMENQNVN6eFRZVDNBejdOQWFiV1Vxd3JCMUZGSEE?oc=5,"Tue, 21 Apr 2026 18:47:00 GMT",Five Below and PetSmart plan to take over former Manitowoc OfficeMax Herald Times Reporter
Wawa,Ayushi Chandel,Convenience Stores / Distributors,Closing,"Wawa recall, music shop closing, new boutique: Main Line business news - MSN",https://news.google.com/rss/articles/CBMivgFBVV95cUxQcFN1SjF0SV9yUVlqeTFOLVpTM2h6ZDJYRVJoY2tEamtHUmdHc1VTNWlZRHNLMldrX1BUWU1kSXlSanNWaEI3WFBMQUJZc0dkQ0l0RkZTOHlBbEFjT3o4RjF2OUh1dWcyNE5uSHRKZGN2dEp3YlU5eXZndVdzNkdscS1QZXFjLXZpa3hxcXpvNmhQM2NpZGswQUZEeThNWDFBNFRsY3B4MmtMRkNpMlhwMUpwQk1ucXgyaUpnSVh3?oc=5,"Tue, 21 Apr 2026 08:50:15 GMT","Wawa recall, music shop closing, new boutique: Main Line business news MSN"
Walmart,Rahul Vasaya,Mass Merchandisers,Closing,An Indianapolis Walmart is closing temporarily. Here's why - IndyStar,https://news.google.com/rss/articles/CBMi8wFBVV95cUxQc3FlelhfdG1URTFCWEhNdTIxT0MxWmRrZndVRnd5Q3NhcVRoX1R2T0l4ZDdrRFFJdVZBZVlNeWpVd3J6RER4N1ItLVNFSjJLbnR2a0VvUy1KSXE4dGZuc2FMamNzSVRmQVFCRkhwdWxDYXpkUV9iTXZRb0c1UGFZSnFIUmc5eER6RmtKRDVnbWpQSmJGMkI2V1YtZVZ4TnNkQkRCek55STBkNHZDY3ZtYjc3ZmxIcWJXbU13OTJJRnNPZ2N3eHFtQllYVkF4S0EyMU9qRktyZ21EUUNZYzhjX09IcnBoUTNydVpzaFZWYW9BZk0?oc=5,"Tue, 21 Apr 2026 15:52:00 GMT",An Indianapolis Walmart is closing temporarily. Here's why IndyStar
Walmart,Rahul Vasaya,Mass Merchandisers,Closing,Attention Shoppers: Walmart Stores Are Closing in These 6 States - MSN,https://news.google.com/rss/articles/CBMi4AJBVV95cUxPanRBR2pqdGRJSi12MGttN1B5bVJaQWFTSVpsUTZJeUY5MktWWkwtZEk5U0I4c0M1STByMGlfRWZ2Zy1EWmVrRjBMb25vbmlQREJKYXdhSG9yUGZTZWdHLTRjb0dCa0lQOGExLVVoSDRGak5UNGxMeHB6MEt2Y2h3Vm16enI1d0ZlUXlxN25jd0VHRU5fa1QybWRvSDUxZXEzcVFKdXNzdmttbnU2ZDgwZFRWNXdHVkpUdmVxOEd3ZXVBMEVBSEdfS0FEemhjZHl4ZXFDbFRTdjBIZEVXY0tjNDRTaExzXzBUaVA5dzRmRFVlLWRDZmNUNkFNa3czNUJKWGFLY0ZTYVh3bGhPcHE5VkFIa2JzVmZiMm4zanJST2dBMVF3Z1p2cGo1Q0o1SXhtb2F2NkFOWjVxWk1ITkJUdWozcDhoMDlaNXczdVQwVFd3U2IwbnJTYXJ4R3NyZzFj?oc=5,"Tue, 21 Apr 2026 14:44:54 GMT",Attention Shoppers: Walmart Stores Are Closing in These 6 States MSN
