Store,Analyst,Type,Title,Link,Published,Summary
O'Reilly Auto Parts,Bhavesh Phulwani,Closing,Sick Alex Bowman had to find relief driver in closing laps at COTA - Yardbarker,https://news.google.com/rss/articles/CBMixgFBVV95cUxNaU1DSnRTay00Y2ZfemxaT0VYenExWWZ6Yl9TbV9odGV0VFFOM0JCcThPbzVRZ1c4NmFTQTBDUGZMQUtJRlp5VkNtZ3NwT0tpRWp3U1haZGtoX0tXaEg0WlZER3B3SEdkWHA2dTZRSy0yd1VwNDd1OEFqRWxVcHRINC1jWmk0WkxtSmZBSXV1d0FzS2ZlQmxNLThjb0JHT29HU3EzTVVjR1RfUnF0bVVEZzJqMW9sNmY1MXA2bDVEUUU5MW9ITFE?oc=5,"Mon, 02 Mar 2026 00:33:29 GMT",Sick Alex Bowman had to find relief driver in closing laps at COTA Yardbarker
Party City,Dhiraj Manghani,Opening,Defunct San Antonio Party City may be getting a new life — with Teso Life - Houston Chronicle,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOZzhyaWlVeUt2RTV3T0dGNWNFZ0dDWFpkMDVjeEFrbFVpWm1vQUkzSFBIQkdZWi1FS3FfS0FmemR5MjhDZnNLZWpCWVlIWlhfVVBMS1RMbzNnZlBkODRZQ0h2RVdPRnBidEtCZER5Z0kxWERLcHRlM2pYREpPLWs2Qjl4Sno1Y2NxUHVJWlpGZTdYNlJNZUhVYVlWUG82VzdkUUNUVEFudWJNZzg?oc=5,"Mon, 02 Mar 2026 16:03:09 GMT",Defunct San Antonio Party City may be getting a new life — with Teso Life Houston Chronicle
Staples,Dhiraj Manghani,Closing,Staples confirms closure of two locations as bosses carry out mass shutdown - the-sun.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxObUtiT0VlX3RKWmUta3JWSVE3bVdNU2JweTNfQWJoV0tXaVJkMzd2RVZwVUZCdENIN21NN1Nvd05YMEtNNzBweTdBQ296MFdIVXRnWWNtNXptQnk3ME5VTGFGRWdXZkJRckVKMW92MXcxd0VLNDl5dTYydHFpWDVKR2VybmxYUQ?oc=5,"Sun, 01 Mar 2026 19:17:29 GMT",Staples confirms closure of two locations as bosses carry out mass shutdown the-sun.com
T.J. Maxx,Dhiraj Manghani,Opening,Say hello to Marshalls ‘sister store’ as another new location to open up in 2026 - the-sun.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxOQWpWY0FrV0swSGdJYTR6Nk04b3FEeTNseU9mSUt5cV8yR2tfMVJwdVdLb19vVmk1U1FMOXF0T0ZjNVR2MnhwVVFzVDVXRzFicjRLdXVzeVFta05iaXdDNzl0cXpxb19YYlc1RVpvNjV1bThGRnF0N2tEUVVwZ1lnQ2pScEhDVmVOMGRnTE1tQndmMFBLdVFneXA0WXYzMXc?oc=5,"Mon, 02 Mar 2026 21:58:18 GMT",Say hello to Marshalls ‘sister store’ as another new location to open up in 2026 the-sun.com
T.J. Maxx,Dhiraj Manghani,Closing,TJ Maxx confirms every single US store is CLOSED for 24 hours in massive shopping blackout - the-sun.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxPZm1tMHFFRTFwd042b0RDMDVqV0NIZEd2bVBIS1FwVmg2QV9aYkhWUkc0ZFpINjA5enZDeFk3NU9oWEZzZktna0c3NmJLN0RKQVV3S1NoNHhfeFNEQ3VHNnNxbEYzRy1mOHp5M0VhMDVuVm5vbEM4ZG9Vd1IxZ2JQcXlpTHpydw?oc=5,"Sat, 28 Feb 2026 11:37:01 GMT",TJ Maxx confirms every single US store is CLOSED for 24 hours in massive shopping blackout the-sun.com
Target,Dhiraj Manghani,Closing,Prediction: Georgia trending for 4-star target closing in a decision - On3,https://news.google.com/rss/articles/CBMiogFBVV95cUxPcHV2QlNDbUZvWkR4aEhSZnl4bHVkakwzUV85ejZibzRxX3AydDNELU90T1N1R08tMkZrbmNObEM2M0xlbkJFVy1DTHpPbzNYSEcwZ2dqaHEyVk10QzM4QUpnb1hVWlpZaFZVWEo4RGp6U19QZnlwRWFPaXZfTVcyTlBkeG9TWFI2QzhkaWw1ZkdBM3JHVXRUSTdQanpybHBCakE?oc=5,"Mon, 02 Mar 2026 03:44:39 GMT",Prediction: Georgia trending for 4-star target closing in a decision On3
Macy's,Harsimranjeet Singh Ghelani,Closing,List of Stores Closing in March - Newsweek,https://news.google.com/rss/articles/CBMic0FVX3lxTE9vNzE0Tmp4d2hYcTN0b0tadWdYYmVMN0JHa09uX2VRQVl6Nzg3ZUc5eHFiWVpQZl9mSGI3UmJxcThRaVdXR1pCOVR5cWtBZFgxYk5DeTY0Q2NBVHE4RC04MGZFYnhUckZBV0ptVWhNX3JGdkE?oc=5,"Sun, 01 Mar 2026 13:00:00 GMT",List of Stores Closing in March Newsweek
Macy's,Harsimranjeet Singh Ghelani,Closing,Macy’s Closing 14 Stores: List of Locations - GOBankingRates,https://news.google.com/rss/articles/CBMirwFBVV95cUxPOXV0UWtKc0YxUXFxdnp3MkRSUUhkejZDTDk3aEsyeHRsSmFVTkIyZ3l1dDBuOTdob2dTal9jUjIxN1JXTHFjekFrN0puNXlXVWIweVJYazFXQ0Q2Vnh6VzdwcDZXa2d1bkhYMmJmQ0dSdDNoeDZIXzJCMEE0UXp1TVZmVjJJdkFrcmNKV1NHc21zdlNwTE5xVk9hT0lYanYyVFhJRVE2Vk11SlNvRy040gGcAkFVX3lxTE1sU1VPU3JpbFl2MmEwemhsQ3dMbXNadGxwajY0OTJJMDRLS2ZzUXlhYzlHQWxGNi1fTDFCV0hEUTMzb2JiVHBTZGtYb2V6OWg2RjZ1blZQSXBhb0tTY2t0Sm84UGxFdG1nNXpQdG12NEpZUFVtdTJnUV9PZ1ZlNDk0VTNoXzZwTFM5UmRjcHlDSC00eS1xTktMdXk3U29zZ0lTMy1feGhmUVJWVzVDWGpHX0o5azhzT2tJTmxyNG1zbHVqVzJHUmVWZDIxUzJrVVlVR29PQ1RVdk5kMzhBNXpaaUNMb0hUVk40TzR6MF9GbmswNk9mZ29HT21fMnh3SmxfOEt3S3lQaUdoaGpFbWFkTk51RU0wcWs4bG1o?oc=5,"Sat, 28 Feb 2026 08:00:00 GMT",Macy’s Closing 14 Stores: List of Locations GOBankingRates
Macy's,Harsimranjeet Singh Ghelani,Closing,168-year-old mall anchor closing more stores - thestreet.com,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQZlgyVmNWQXVuemticFVHZlRPWld5ZkdnOWlOb2M0VFpHX3k4QVhvWHFYSG5HazFublFhU2dRU0I3aUN5SE1Qd2lDdlA2U19LM1lmaHpLVzk3bE9kTUcxY0VJWkFSSWlpQ0FLR1RxMVlJbm5oanpUaGd3bEV4VXpoYktETTNUR2FteWgw?oc=5,"Mon, 02 Mar 2026 16:53:25 GMT",168-year-old mall anchor closing more stores thestreet.com
Nordstrom,Harsimranjeet Singh Ghelani,Closing,Nordstrom closing Christiana Mall store - Delaware Business Now,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNaDYwd2x5UDRIeWtEcmNOTFhoa19uOUQtbE1wQVRIMTc0V1N4Rll3ZnFXOEVKSzF6cUVWOEgtTGstU2RjX3JDNXF5TEpPTUUta3M2akw2YVFRbnowbENMTWRNbHZGbm0zZ1A3dkhVS2RxWExkbDdBRTZKV3FoLWJZQVhWeFlEU3JHRms5RFdkY2FNRUdkRzQ3UUNfS0NOZ1VzdTZySlF1Zk9BaDdXTTFIUXhrNWNKcEw0RmU3bVhzN2pialJnSEpmWXdsc2YySUxUR3VxMnBfaGdCMHJxLVg5MzZR?oc=5,"Sat, 28 Feb 2026 21:50:02 GMT",Nordstrom closing Christiana Mall store Delaware Business Now
Nordstrom,Harsimranjeet Singh Ghelani,Closing,One of Christiana Mall's anchor stores is closing in spring - The News Journal,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOY1dvMUZCaWhRS1kwanFESDVMSDJQRFJ3MUNhdm5CTDhsaFB5SDRydGJ4V1Q0c2Q5YnN6SmpXYXNvbDlMV3RIT1Z6NElFRm83Z014SUc2Z1lMNkFhU194RjUyaHR1aEhuS0RSaDlXWlp0Q1Qtbi1adHBlU3l2czFOclc4ZW1COFc1SVBrenBsaWhmQmZTLTlCUVpCMmtYTWZ0cWJpY2FXOV80c19XU2c4NmNybGRCeExXNjFPUFVlR3gzcEw1ZzNGQV9hRE9Nd2VZ?oc=5,"Sat, 28 Feb 2026 17:31:00 GMT",One of Christiana Mall's anchor stores is closing in spring The News Journal
Nordstrom,Harsimranjeet Singh Ghelani,Closing,Delaware's only Nordstrom is closing - Inquirer.com,https://news.google.com/rss/articles/CBMingFBVV95cUxQUXJteHZFZFBDRHlrSzdmcnNSLXhYQWtPY19yTFAzRjljcHlmTHhSZ0NCUkl4UGtLaDdjallYQXZoenloOVFLeEg5TjBObjVxRE1ENldYalZCOTVNMWV4OXJlRWhpdU1KQUtZR0VxazVURTZXNW8yN1YtakVmSkVqRTlIajlodFVIUmtwQV9Ga24tUEdPUF9tXzNLUWN1dw?oc=5,"Mon, 02 Mar 2026 19:06:44 GMT",Delaware's only Nordstrom is closing Inquirer.com
Saks Fifth Avenue,Harsimranjeet Singh Ghelani,Closing,Saks Fifth Avenue OFF 5TH to Permanently Close - The MoCo Show -,https://news.google.com/rss/articles/CBMihgFBVV95cUxNVDZFcUdnekJRdVRhaVFMS1M1a3VHOVpWVHRYMkNXUzNvNkFNY29MUzV5dHpjZ2hPSlJVUmtQLXAzemxMTm03dElVSnk5TGh2S3c2Tl9wR0FzMmVhem9YTmhGd3JWMnFnWUg3eUg0TEdQdDNWWllUSko0RHNMdVBucmF4clpkUQ?oc=5,"Sun, 01 Mar 2026 20:38:21 GMT",Saks Fifth Avenue OFF 5TH to Permanently Close The MoCo Show -
Saks Fifth Avenue,Harsimranjeet Singh Ghelani,Closing,"Saks Fifth Avenue Closing PA Locations, Hundreds Of Workers Impacted - AOL.com",https://news.google.com/rss/articles/CBMifEFVX3lxTE5Fa0Vlb1dKb1JGek8yemo4TjU0V1VUWTR1UW5xMWZCdlM5d3BLRDNvU1JEaHRQS3dhSWp5NmxndXRudklXTk1pWDJJTEFGd3R2c3FvNm1Tb1hsWW1Xd2R2QjFiS1hlVTR0bEJkcEJzLWY1SVQyZ3FXQVdwQTc?oc=5,"Mon, 02 Mar 2026 17:00:27 GMT","Saks Fifth Avenue Closing PA Locations, Hundreds Of Workers Impacted AOL.com"
Saks Fifth Avenue,Harsimranjeet Singh Ghelani,Closing,Saks Fifth Avenue Closes New Jersey Store at American Dream Mall - National Today,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPc2dhdFJneVg4TTdEcGtPY2VGVU8xSmd2eVR1OERwMXo4RkZwVkZnSnhMeVhRS3k0dXhoemVKQ084YldMazQ2MS1YLW9FOXBKWG1Bd0dNd01OY0ZzNGtBMjg1V3QwblVwNWp1MUJtWjdyNzItSnhhNVo4dS03LTZlLVV2NnZpZTR1aGNFdUdKNGx3aXlCMnU1aG11SjB2TWlFQ2xFLXdoMm93THYyYWd1SnZ5a1RzYVJTb09OcmxxMElEbjNyZEJfZg?oc=5,"Mon, 02 Mar 2026 11:31:01 GMT",Saks Fifth Avenue Closes New Jersey Store at American Dream Mall National Today
Chevron,Harsimranjeet Singh Ghelani,Closing,Chevron's Leviathan Gas Field Shut After Israel Orders Temporary Closures - marketscreener.com,https://news.google.com/rss/articles/CBMixAFBVV95cUxPWTFkdGdnSTRBTmFzWXoxZFhaWG9OdW83VGEwbGpMZFM0dTdndGtXTm80Y3JMYVYwUVp0Z1F0VUZxb09vYVpybGdrZGstZWFXWnotWEJoMjVGQmJQV0dkcFQ1SF9SMFBSSXBYbTJXSGxReE9yamtyNVBpeVo2QUt1bXFnWHFvVnMwSTlOQk15UktpZXFLcmpxX0Jna1E4dlpHOGgzSXE5ZjM1NWUxMC1QSWlQY0c2aVk1SXNxb3ZIN19OYnRl?oc=5,"Mon, 02 Mar 2026 13:52:29 GMT",Chevron's Leviathan Gas Field Shut After Israel Orders Temporary Closures marketscreener.com
ConocoPhillips,Harsimranjeet Singh Ghelani,Closing,UBS (AMUB) offers autocallable ConocoPhillips notes maturing 2029 - Stock Titan,https://news.google.com/rss/articles/CBMinAFBVV95cUxQS1Etc09INUExeC1ZSW1vbmxPWUt3N3lnb1lINW56WE9KeEUyUExYSWY4LXVOdkticzhjVW9yMmxIcTlBVFpaTEhaM19mRmhRX0dObDZzWXRPUXVfcXJiRmhtVXNwZFNQWkk2TnJ1dVlRNXcyQUlSVDd2a01SN1pLM3lkRkVSVHE2WE81bUtpSVpSLXNBWE9zWk43M2M?oc=5,"Mon, 02 Mar 2026 21:38:42 GMT",UBS (AMUB) offers autocallable ConocoPhillips notes maturing 2029 Stock Titan
Central Market,Kabeer Pandya,Opening,Oda Central Market to open on March 15 - Graphic Online,https://news.google.com/rss/articles/CBMioAFBVV95cUxNMnM0a3c3c2RqbnFpMWF5emFtWVdDVFBVdTVfYWFnZEgwTW8tOGpoeUlVbVNGNGxTcXlpSEtQckxjUWZkY1ZNN1JsTVNKVDhHeHhfM0JjZVVHcFRSclBtR2NuNkZDTGVGN2ZzU2Y3OGxRVkVVbTJITlh4UEtKMjV4ZUtFd2x1Slg5RTdWT1p5MkhrMmNNMXpfZG5OR0dVaVU0?oc=5,"Mon, 02 Mar 2026 09:58:07 GMT",Oda Central Market to open on March 15 Graphic Online
Harris Teeter,Komal Agrawal,Closing,Say goodbye to grocery store as popular chain makes way for rival and bosses confirm final day - the-sun.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxPQ0ppczIyTGxaRzZ0cWYwT2g5M0Z1VVdQd2lHWDF6TVkta2N6MGg0d0V5QS1IdXlpZ2Q5aDlnRnhmQ25YZGVEZC1TSHpMSlRrN3dNZkYxWXRvMFZONFo1RXdvOFlKOXRzMml0bWx3U21Rb2lFQ0lIeGpveVZGLUt5U2FzX0VuUEdYZ1E?oc=5,"Mon, 02 Mar 2026 16:27:47 GMT",Say goodbye to grocery store as popular chain makes way for rival and bosses confirm final day the-sun.com
Joe V's Smart Shop,Moksh Kashyap,Opening,"H-E-B to open 2 new grocery stores in Garland, including Joe V's - AOL.com",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1MaThobEF1XzI3dk9Cc3FQXzE5bG9KT1VTVjBHV2VwS2pDRjYxVmdobGJCMGhqZTN2U0RKV0NoVE1tNldYWVdMN1gzY2ZSZFBaOTVNUjliVDFBaDRadDNUMlZB?oc=5,"Sat, 28 Feb 2026 08:00:00 GMT","H-E-B to open 2 new grocery stores in Garland, including Joe V's AOL.com"
Joe V's Smart Shop,Moksh Kashyap,Opening,H-E-B plans North Texas expansion with new low-price value store - MySA,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQcGdEcDJubFZjcHdfZ3JwdTUxSHpXc0dLcDBCWHd6bEFNWFVQNmt5TEJ2WWg4TFhhT2pPLWY5NG5TODJZLUEwM2hxdGRnRkVmYUtzdk4wWkc5R0RySEpPU2lRclpXb2JZRzZva3RNcVFEQTRkNk9NaElKbGtCdlhxZGdwbWFrZ1Ja?oc=5,"Mon, 02 Mar 2026 00:20:43 GMT",H-E-B plans North Texas expansion with new low-price value store MySA
Kroger,Moksh Kashyap,Closing,Is Kroger closing more Indiana stores? See the latest - South Bend Tribune,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQVTNMOV9kUUtRWWhZMFVSMFlPSEN0b2g3bmdYVzRrQndvM1Z4NE9JNVhMMWxjdWY0SkMyc3Y2MGxBSjVJdW83RTAwYk4zYktUMlhjOHFOUEZ3cjllOTVONk9CWnBTLVlXcVQ2bVBkRGRFRGttS3BZRTBLNHF0WkFTWkdzV3hUajBCYTdEZlh0YndWbGpicm1Rel9FeGZVZ1RTUW1BQlVod2NiODhoV2UwMUd0VmdGb0NZdFJta2YzR0NzOVR0anZvSXNPdF9DdnVCSVRpU2NHXzZCdWRy?oc=5,"Sat, 28 Feb 2026 10:03:00 GMT",Is Kroger closing more Indiana stores? See the latest South Bend Tribune
Trader Joe's,Rishi Nagar,Opening,A Brand-New Trader Joe’s Is Slated To Open In South FL This Year - Secret Miami,https://news.google.com/rss/articles/CBMic0FVX3lxTE5xRVhzVU1DMjVvQWV4Ul9WdVNYWGhGOTkyczZPVVVtV2FrSkRPZXNwbHg4NnNaVWppZUxEdHpPSGxHeW1WdmJsMThSSEpsSFUzUGJGWUQ1OUtOYkNrZER0UWF5dnFJY2IwZ2tYR0lsWjBLZjg?oc=5,"Sat, 28 Feb 2026 05:40:29 GMT",A Brand-New Trader Joe’s Is Slated To Open In South FL This Year Secret Miami
Whole Foods Market,Rishi Nagar,Opening,New Whole Foods Market to open in Holbrook - News 12 - Hudson Valley,https://news.google.com/rss/articles/CBMimwFBVV95cUxNQThGYmZnSlhJS1g0OEpKd0NFalZEdkFCb0xveDQ4U25fYnQ5ZnNKNS1ZNXA3QUpvMzB4N2VVbV9EQWsyTWt3akp4ZGZFOXh0VWUwSjJKbXlSM2RpMXlZTlc3VlBaQ3NxclBhdjFuSEVRUElKVkI0RWdZbldwMGd6bHh3Rm9pUnJGN0I5ZHBoeDBFVHc2TDc0N2xqSQ?oc=5,"Mon, 02 Mar 2026 16:59:19 GMT",New Whole Foods Market to open in Holbrook News 12 - Hudson Valley
CVS,Rishi Nagar,Closing,TN bill targeting pharmacy benefit managers would shut down 100+ CVS stores - Local 3 News,https://news.google.com/rss/articles/CBMi9AFBVV95cUxOQ1Bxa0NSN0pVLWMtcU81Y3hoSmZoTTY1VkVrZU8zcm1mTXIwYXRMRXk1VHpoLTgtblZ4Wm84S0ZYTU1hUHVpMVAybXZyRDg1V2NLdW1KQW1KQ3dLeUJLbVQ3Z1VYR1Rxd0ttcm9MTXRZYTFhemM4MXNPcVpZdWg0QUJoWXFxOHctUC00aVBRcU9uU0xXMlZ5XzZKSTZmaU1mSXB4NnQzSVo0Rmd3UjNJWWJwUWVvSjFmOGhobzBRWVhzc2ZUem5adkZ6TFZMdUNackRXQ1hLLUZsSEdqRjV2NGlqTVhMOFRRdGgwc1JzWVNpQ09y?oc=5,"Sat, 28 Feb 2026 22:28:10 GMT",TN bill targeting pharmacy benefit managers would shut down 100+ CVS stores Local 3 News
CVS,Rishi Nagar,Closing,Week in Politics: CVS warns 134 pharmacies could close if bill passes - The Tennessean,https://news.google.com/rss/articles/CBMirwFBVV95cUxQdHB5d2pYMUNGVkxQLXpaWThPZ3ZGa2plQVpnRzR0YkZRckZ3WFFkVWVWM2JpOWJrV0cwSW5YZWp1cmlTdnF6ZkhQS3ZaRHIxc3J1R09QSnRxWkRVaEk3OFcxSTVLMDJIZXBPZGlLVnVZSHEtRkdwSGNyQThzSEhaMWF6QW9XSXpWRThHeFdCUlZvLTZaX2l5dzlJOV9iZTd4amoxVkZmVlhsODVZOWNB?oc=5,"Mon, 02 Mar 2026 11:00:00 GMT",Week in Politics: CVS warns 134 pharmacies could close if bill passes The Tennessean
Domino's Pizza,Vishwas Shah,Closing,Domino's tightens grip on pizza wars as main rival shutters hundreds of stores - Daily Mail,https://news.google.com/rss/articles/CBMisAFBVV95cUxQalVTWHJIdGZyNV9CdWo2bS0zY21oRU4wVExSUGc1QWlsekZfTFcxZTM1RXZ6aUpzR2tfYW5RTzl4amlUQXVMMXZWT1ZYczhiZkc5djRkWEt2aEFKSUh0UHJlSDhDa3JNdEdJS2diTk11NEVpeVR4eDJhQS1MZWZ5eFhzQS1lTGc5ZE1LMTNsZ0IxUUk2WFllanNhU3B2dF8wdkpHMUw4bXVtREs3MHVzMtIBtgFBVV95cUxQZ2pic1MxRWpwX3k5SFRvblFlN1hzS0pkenoxWUlWbHQwVDItS3pfcFNmM2ZZV3VTeGtDZ3NwTWoyMlRjY2ljZkJwZVZ5MzRpbkZMRmZnMllpemxHUi1xZ0JpeThELWUwVjFuQVI3dkhzQjhiMmxvQVR1c1FYQ3FvLTBzQ05XVEQwcEpXUEwyZlJSeWVESlVDbEthTHZSSThGUlNwWEt5SUgxSVF1NmpnUG1PU0RHZw?oc=5,"Mon, 02 Mar 2026 06:16:24 GMT",Domino's tightens grip on pizza wars as main rival shutters hundreds of stores Daily Mail
Papa John's,Vishwas Shah,Closing,Papa John’s Plans to Close 300 U.S. Locations by 2027 - Men's Journal,https://news.google.com/rss/articles/CBMifEFVX3lxTE5sVHR3MEZxbjhxQm92U3pWRmNIME9JZVdTb21CNlZrNFJac0l5S3M2dEZIUUl6RUN2UEdmZTBpcFZwTzNUVWxZN01kbWVJWEdPVkdPQUEyMVFObkhPbko0R01pamNBVnRCUWhWakI0cDF3VG15UDI1dTJRLVY?oc=5,"Sun, 01 Mar 2026 12:48:00 GMT",Papa John’s Plans to Close 300 U.S. Locations by 2027 Men's Journal
