Store,Analyst,Industry,Type,Title,Link,Published,Summary
Burlington Stores,Ashwin Nair,Mass Merchandisers,Opening,Burlington is opening new stores in NY. Here’s where and when - Democrat and Chronicle,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNc3NqalFDOC1EV185MjdNU3lTWGRfeTM0ME54MzhYbUt3TkF4UXpjTEdFRXFrbGhuRHBGSklhS0VpX083ZFRsLUg4Wm9IQ3JhOVpmNGpQSWMtTWhzRVdqc1JKYVpXYUFjRkJyU0NwYl9Gd0phOGVnZXotNTBQblQxRXotaXNDQWkteHd2Y2t0N3VfM0hNTlcwejJJdnFKbF9MclRKVFpUR0l4ZGRta1Fscnd1WXdvNThzTkoybmt5bFpOTW1NbVRLNw?oc=5,"Tue, 05 May 2026 12:37:00 GMT",Burlington is opening new stores in NY. Here’s where and when Democrat and Chronicle
Burlington Stores,Ashwin Nair,Mass Merchandisers,Opening,Burlington opening 26 new US locations in May. Here's where - USA Today,https://news.google.com/rss/articles/CBMimgFBVV95cUxPR2MtMkp1ZndORk15ODF1ZFFrS2p0UXBJX1dmaWVCekJ2eVdJcHpETjI0Mkk4TlFnd0oyenQ3V2p1QS1NZGl5TDExZEs2NXRhSWRLT1Q1TklBNmZvWUttVkY1UmRXcFlNMzg3dDdaaTlLcmdKSVhwVVVtLWs0MVJ5MGdpTmpaMWVHRWNkMTZKVXo5WXRtUUZqNlFB?oc=5,"Mon, 04 May 2026 22:27:00 GMT",Burlington opening 26 new US locations in May. Here's where USA Today
Costco Wholesale Corp.,Ashwin Nair,Mass Merchandisers,Opening,Construction starts soon on Costco's first Milwaukee County store after land deal - The Business Journals,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNbHRLb3l6Rkh6ek9HcTZ4NDVvSnJsQTN6X0FHOG51RGFXUjlHekRzMEJRZmlXS2lkSXRjMGwxaVF5VmE0WktoV3U0Wi1vT2JwSWpNS1MwWlRaaFlGQlh1Mm1SSnZpUGQxcnJidmR3UERrVnJPcUMwWjEwTGR5bWZ3a0hla2U0anY3Wk1wU1MwR2pqWmE5QmJGVXhhMTRHZU1sSXc4eWRFSlc?oc=5,"Mon, 04 May 2026 15:41:00 GMT",Construction starts soon on Costco's first Milwaukee County store after land deal The Business Journals
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,8 things to know: Former Bed Bath & Beyond in Towson gets new tenant - The Business Journals,https://news.google.com/rss/articles/CBMirgFBVV95cUxNTUMxeUs2VEFySVhmbGN5MU5yQmFkeHN1YjktdURCVEFNSWdLYmhaczV3U0pfdk42OUV0b2hBblowYXFxUFYzM3pEZDdrZFdSTFNjemhLWXk4aGN2dEtwQjhsTG5wUzJhVWFGX2MyQTd5M0RfZVRfdTV0WlZmb2ZlUTJENFo3T3hUYzZ5T3hWM2JmNEVOZTd3QlBHOHlZdWk4SERKMktMWFd3enIzc2c?oc=5,"Mon, 04 May 2026 10:25:00 GMT",8 things to know: Former Bed Bath & Beyond in Towson gets new tenant The Business Journals
Dollar Tree,Ashwin Nair,Mass Merchandisers,Opening,"Grocery giant dubbed ‘cheaper than Dollar Tree’ to open mega 126,000-square-foot store by May 20 - the-sun.com",https://news.google.com/rss/articles/CBMiigFBVV95cUxNMlYycVY1RXVTR0hUa3hzSnF5NDNhQ05XNThDcll1MWFXenNNdEJ6U0czMVktTkxNTDRMMl9BVHRLWmFWLWdKak8tVDJuWW1qZDE5a0JqYjBwYlcxWEFjV2gwdXc0TWNfQUhwNXZVM3JfbmlHQXpScHJHOVNLX0hOSGx5eU93blJGLWc?oc=5,"Tue, 05 May 2026 14:17:27 GMT","Grocery giant dubbed ‘cheaper than Dollar Tree’ to open mega 126,000-square-foot store by May 20 the-sun.com"
Walgreens,Komal Agrawal,Drug Retailers,Closing,Walgreens is shutting down this Milwaukee store due to 'safety challenges' - WISN,https://news.google.com/rss/articles/CBMirAFBVV95cUxNaDhkd3lwdGRfWHJUYzlMSGZvcDZ2X2ExMmFOQTBCVVFxcmwtMHRpaENwdmhNcDdEZnhwWUV0RXh4N0pqVmxhMUZlZi1hMVNxX2NYUnp4RGJHS0tIRVRLZl9EZHNEbDB0SFFfVWpzNDhfdXVpR0pJMnZzQ21pS20zWmhzc1NDWHRLMjFlWElKTDBneGNQcmJSRXA1LUR3dGlhcW1fX2l5U1pyak83?oc=5,"Tue, 05 May 2026 23:19:00 GMT",Walgreens is shutting down this Milwaukee store due to 'safety challenges' WISN
Walgreens,Komal Agrawal,Drug Retailers,Closing,Walgreens Closing Yet Another Milwaukee Store - Urban Milwaukee,https://news.google.com/rss/articles/CBMijwFBVV95cUxQOU9pSkxsSmdwNnFCODVxWkROS0FMUTVCOGVJb3lPY05KRURwdmFmVHpfSzZkd2pDdUZQVHBsTDMzajl3RlBHQ1U4SHhOS3FoRlRYQkhsWnVjbUp2TUJfSWpFSG1zajdScFdSYzFzczBpbEZWUFVheC0yTGN3ZDNIbktya0FIZTFQQ3B2dDNNOA?oc=5,"Tue, 05 May 2026 17:04:00 GMT",Walgreens Closing Yet Another Milwaukee Store Urban Milwaukee
Walgreens,Komal Agrawal,Drug Retailers,Closing,Essential retailer shuts hundreds of stores as protests grow - thestreet.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxQRlpOMWNBOXUzajUxdFhiY3RSU3gtNzc1Rnc3anNCSlpxVXhuV0J0UjJWVGM5dzhKclhZMEdSQWczOXFrUmxHc0laQU1yclJGYUN1MVpDbXhyQVdKSkJsOThDZ1lYRnhvTjlQZVB4eHQ1T1FuczJUak5aTG51UnFDajB2MlR6YjhXcW9IcjJZb0xBa3JiblplMUUtVmJjakROYVZjVHdn?oc=5,"Tue, 05 May 2026 16:33:17 GMT",Essential retailer shuts hundreds of stores as protests grow thestreet.com
Walgreens,Komal Agrawal,Drug Retailers,Closing,"Neighbors protest Walgreens closing Chatham store, saying they're taking vital resource - CBS News",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQNDJBM1FBRDY2X2ptTmNnQkZhV20xSVh2aS05Z2lIQVJBLWFTT0JMbjZseFNTSkQzZXVCTnVhdHNiS0sxTEVFNU5vSVQ0Ul9lTEZLYnJCLW91TVYtUWtsdU50SXBvMnhmUVhsU2h3UUhsaXc1OHNuQUZmZ0xydWdmcXptaEs0aTBjdmlYbDlwLV9IdU5IYVZHdFNGV0FPSDJUNUNuaUhybEdrNTdvZkZheVpOc1drOWxjUWZOVDZhZ29idw?oc=5,"Tue, 05 May 2026 15:42:00 GMT","Neighbors protest Walgreens closing Chatham store, saying they're taking vital resource CBS News"
Walgreens,Komal Agrawal,Drug Retailers,Closing,Walgreens closing location on North Avenue - TMJ4 News,https://news.google.com/rss/articles/CBMitAFBVV95cUxOYkl1VlBzckp1aWFSTE9uNXJUS0FBQngyRlBGYktmWFl2Ny14VThKWnNJaXRqM3JrTDBjNW04Qy1jblhVNVllTTRYNHdNYTRXX25PeFJBSWNybk1BR0R3cnZnY2EtTWd5YTh1YmNYLUtKSklSWFFYY2lScEdGcWt3eTFIR0pEX05sRUQwUDE0V0NKbG5JTV9UeGZULVZyNlAzZHpCTjZySkZMNENteDFPTkpvdUw?oc=5,"Tue, 05 May 2026 14:23:00 GMT",Walgreens closing location on North Avenue TMJ4 News
Walgreens,Komal Agrawal,Drug Retailers,Closing,Walgreens closing 27th & North Milwaukee location June 23rd - WTMJ,https://news.google.com/rss/articles/CBMilgFBVV95cUxPQTRxeExDUlpoWWJnN2F2NmxhM3pCZmp1bG5Gdl93emFKS0cxWlBtMVZZaFNxQUYzYldyYTdVZXhvcFhsTl9tQkFOdzhWanV0RXd6NkZqQ1pJVzZXYktJTm52NWhxblZQVVA1WGZaaUw1VFFpVzlUR25YZXcwRUkwM3pkdE5WTnk0ZmlVOGt0TWZlNTk1a0E?oc=5,"Mon, 04 May 2026 23:36:29 GMT",Walgreens closing 27th & North Milwaukee location June 23rd WTMJ
Walgreens,Komal Agrawal,Drug Retailers,Closing,"Walgreens closing Chatham location, citing theft and violence - NBC 5 Chicago",https://news.google.com/rss/articles/CBMiswFBVV95cUxOSzBjNFBkX3YxLUtLSEV6bkdPZHNOTUJfZUN6WDNQN3ZpTDRTZWtwSk1ONHpYQ0hLdHdtUGlxdzJyOWR4ODdmZXRGelJlZVp0dHZUT0NkbVFrODhZcjhGV01UZ08yYm12d0ZERDFlYTI2S3dMdUdwYmRRQjlmNHZTU1dLN2RjUV9RQ2Z4ZlN6R2hFQlhrY3JMN2RwQVJSVjJGTXB6S0FFeGtiNmVRdUloNGxyUdIBuwFBVV95cUxNYVhGa1Y3VUhPYlczNFVMRlpqWTFaYWZjb0lSN1V2UVUzR0x5REdfeHh0T181RWxtLUlYeDI0UWxFN0FUSGNvSHNnaW51M0JfMFUzMkRINWFJUEJvcHdQeFBhQVFHUmY0ODZqOVd0VUsxQ0NSOWY4UmlwMFRUWEgyT3JOYVFrSW5ickZiVGp5YU5GdWpTWVRuOUR2aS0tdHAxOUhzT01icC1US0NUODkxbV82ZzBYRE02eHR3?oc=5,"Mon, 04 May 2026 21:16:11 GMT","Walgreens closing Chatham location, citing theft and violence NBC 5 Chicago"
Walgreens,Komal Agrawal,Drug Retailers,Closing,Walgreens to close Midtown store on Milwaukee’s North Avenue - Milwaukee Journal Sentinel,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPbkpPV0U5UENNWHFRSVMxVjR2cGhMZE12N2ZzeXkyVUp0VGltT1dKX0RkOUMtNXdIbGdXWFl0RmxkSmlCdUJlQllVdkVOb2tkOTdWRlhzZ2IzUENUM0RNcmNaSWdoQ1M2d3RlWEdzLXJBZkdQbWZodE9NUy1qci0yZXBzOVM3NWMwZjRDd1IzQXhRTk1FVUczRDNQdHNNY19SRXFSQWp2MkZiZm9uVUw0ak1PYnhCYlh2QmpuSGJPRkx4NXVEMmxaVDJDbXNWelMwNWgtcUNCbDBzSFdYcHJxTWxOVnQ?oc=5,"Mon, 04 May 2026 21:11:00 GMT",Walgreens to close Midtown store on Milwaukee’s North Avenue Milwaukee Journal Sentinel
Walgreens,Komal Agrawal,Drug Retailers,Closing,Walgreens to close Chatham location amid theft and violence concerns - NBC 5 Chicago,https://news.google.com/rss/articles/CBMitgFBVV95cUxONmlaeC1pVjJTaVREa1JybUVYaEwtQzNOUTNVb0RPRVg2cFdrS3VXWHVscnFfNzZZWG95UWNveS1tdVBBLUQ2VmpOcnB1M1gxdURmRjlKeklNU3ZaNEZGeUZiNXc1MWtYZGkwbDNuREpheHJKZ0RlOEJHazJWQ2xzWk5QMVZtRWlLb1NPTEJ0Wk1zbDhBdmhxWGNKWlhtMUNxOTFTS0l1dzRIZW5TSk1XRGxqZzMtQdIBvgFBVV95cUxPWjZYU2JwUS1BSGpialpuaGJyNmgtVXJraHByYjRFUVd1VTBWNFluOWJWMUw4TUx4by0yX2NVVGRUZlhvNkxoRkxpNUxoY3h0d2psRHlrRi1oSXVhYllHaWRaSjZkMXk1Ml9aclV3Y0tpS2cyYWtYQUIwdTRqUHltYWE3UGY3WXhMOGVPYTBDeHZHbVRYMmxTM1pybWZscjlPZkFKYnN5QlZVQUlPOU1ldTJSYTN6NFZnSVU1OUJB?oc=5,"Mon, 04 May 2026 20:36:12 GMT",Walgreens to close Chatham location amid theft and violence concerns NBC 5 Chicago
Walgreens,Komal Agrawal,Drug Retailers,Closing,"Walgreens Closing Chatham Store At 86th And Cottage Grove Due To Violence, Theft - Patch",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNUF8xTUdqUDhha21lWUFrUm1zRDRPQlRuYlpyd0N5bl8zQnl3cllDaFp2RzZBM3pRWHZ1YklhWVJPdU51WXBvXzQ2VWJpTTVkSGpDMFEyRGpqeFV4QnJsQWRydWlQeUdnYnY4R3dfWlFCaDVfOHVsZ1FFelRjd1o3UGRYZjVRUGpWWlF2dEFGNjg5YzZZYVByVlNzYWItTENxU0RzdVdXRHpmdw?oc=5,"Mon, 04 May 2026 16:19:55 GMT","Walgreens Closing Chatham Store At 86th And Cottage Grove Due To Violence, Theft Patch"
Walgreens,Komal Agrawal,Drug Retailers,Closing,"Walgreens closing Chatham store at 86th and Cottage Grove due to violence, theft - CBS News",https://news.google.com/rss/articles/CBMilgFBVV95cUxNeDFkLUZrY216MnJhRVE5TEQwOW5mOWZfbG11NktaMFJUNzB4UVZTSVB4RGdqeFpEOC1samFoQ0xtOEwtbFlLeTRJRjgxY0dJNmdvYS1IbkwzaVMzVF9lOHNFMWczLVRIMmlfUlVfU1Y0OWItb1ZfdmFXOGpZd3V3OFkyNmpFQWwyckRqajFvODdIeTF1d0E?oc=5,"Mon, 04 May 2026 13:48:00 GMT","Walgreens closing Chatham store at 86th and Cottage Grove due to violence, theft CBS News"
Walgreens,Komal Agrawal,Drug Retailers,Closing,"Walgreens 86th and Cottage Grove: Leaders speak out ahead of Chatham, Chicago Walgreens pharmacy closing - ABC7 Chicago",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNTDJhQ0JHbXlxcURXNVl1Mk9RSlJSOHh6NjNpdlNsSEhLc0N2cGl4V1FlaHRXZGJYVS11NE1oOTJEb0U0Ynp6Q2x3Rmtpc0phb08yUFhoYzlsdUlDU1B0MkM5ckYtOXJPdXdjaDctaXRDeXZQdlBFRjIzSTA5ZlViN21aWG9CUnRQdUNQVmRKVjdVUURnVXBtS1dIUGFIVTRmMnQxejVkRGpleEdqUFdTN3NUUXdjc2l6S2F1ZFRYaGPSAcYBQVVfeXFMTkw2SGw1TkNBdFd0aU9hTmhPeE9JUTBKbEY5OXRsZWxtOVdxSVVkY1ZMYmYwU3ptc3RHbzNXX3R4R3pobWxhYkRwdjlGMk9PRXJrNENyS1A1YXdnNVlGNWtoZVcxUzB2M1RtRzE5ZWFYYkU4cjVMTUduLXVzNmE0Zm9VT1hXeEstMGZVenltTU5oODNLUElPRnlULUNrN0NldXFITGxhdkZJR2JCY1pxU0hnMEVELTNVWTNMSHhQTEk0bU5rWXdR?oc=5,"Mon, 04 May 2026 13:46:58 GMT","Walgreens 86th and Cottage Grove: Leaders speak out ahead of Chatham, Chicago Walgreens pharmacy closing ABC7 Chicago"
O'Reilly Auto Parts,Bhavesh Phulwani,Mass Merchandisers,Opening,What's that planned by O'Reilly Auto Parts on Thomas St. in Memphis? - MSN,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNMEFobk9FVUU3OWdUeWY2b2lHalFZNHp5OXp0T2t0aEZLbF9VazJmbWhNRG02V3YzTjJTUzY3dlk4MlRNbzUwVEZFemZvTXZndlB3azNXQUE5YnpCT1dydnI5UnVSVFFjcjRINzFtQlcxNkZBLWR5eERzUEFhdXk0YW1VZm5oOE4tTmhkSU9BWGNxWVpSVDFoU1U3S2oyakJ0eXZRVWpTQ1c2TVhyQXhDRG00RFJjY05lbTNDR0lPVnJCMTZ6ekRqVFFJaHRrejBVRWc?oc=5,"Mon, 04 May 2026 10:01:26 GMT",What's that planned by O'Reilly Auto Parts on Thomas St. in Memphis? MSN
O'Reilly Auto Parts,Bhavesh Phulwani,Mass Merchandisers,Opening,What's that planned by O'Reilly Auto Parts on Thomas St. in Memphis? - The Commercial Appeal,https://news.google.com/rss/articles/CBMivAFBVV95cUxNbzM1MXVGT1RKTkdNZ1pwaXMwdWdXbzdXZVlJdERvWGRrVlZMcWNQX24zWHVsS0poN2lQcHBOTGk1U3FNbF8taENPYUJtNjFRMGFqVm4zdndGSWdIRU1FeEFWYl9YYTdOYmRHSjJzdGsxNW11OUR1UURueVRJelhIaGtZV3FYNV9iMWxMVUhnX3ZIX0dMV1VOQ2ZLSkViTGhFcGl4ZWdvXzhWeVNteGVDWDRyLXNpQVhtUVpoTg?oc=5,"Mon, 04 May 2026 10:01:00 GMT",What's that planned by O'Reilly Auto Parts on Thomas St. in Memphis? The Commercial Appeal
PetSmart,Ayushi Chandel,Mass Merchandisers,Closing,Manitowoc's top business news in April included new restaurant opening - Herald Times Reporter,https://news.google.com/rss/articles/CBMivAFBVV95cUxQeVE0OE55NmphNVJxZ1RHWVduWWNmWkxjUFMxV0o4S3dod0g5Z0NGajNJNzc1T01qd2x3QlJSZkN6THpSMl9BLV9QUUJJWWV5Qk01MFpqdmdzMms4ZFl3c0RReG0tcDYwVzFRRHdWTWtaTmROYlVqSFhnUF9xNld3Nkl2RVpvbHUxSTRVb0otMV9qdWtsajZiQl9pTTM5eVp0cEpFbUxmODViLUZxV21SSzA0ei1XdDJnMGVmVQ?oc=5,"Mon, 04 May 2026 10:02:00 GMT",Manitowoc's top business news in April included new restaurant opening Herald Times Reporter
City Market,Ayushi Chandel,Grocery,Opening,Check Out the 3 New Shopkeepers at NewBo City Market - 98.1 KHAK,https://news.google.com/rss/articles/CBMiW0FVX3lxTFAxOC1kS3hsSTgzQ3VzRUFacWNnZ0VCQTJfMjlaR3dRbi1YZURvWGtHRVlMd290TkNVNzhCVGNST3NwSkdGRVh1dm5TS3I4aFhIbkdHcmhHLWpwTmM?oc=5,"Tue, 05 May 2026 13:47:05 GMT",Check Out the 3 New Shopkeepers at NewBo City Market 98.1 KHAK
T.J. Maxx,Dhiraj Manghani,Mass Merchandisers,Opening,TJ Maxx sets up shop with sprawling new store right next to off-price rival - the-sun.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxON0R1eDc0VmlTRUpqSXlLcE44TXhPNXJxRWNyQjdlMnhEZ2hQS2Q3SmRuc1dYR2NDeGJfc3VJZ0VJai1URmt1c0Z1VkRhSWNnWGxHajdldFBVTEhCdkNTcHJyOFF6WUJBUUVLYmNuT2E4MXNwazNueUFXMy1PRHZDdmkwQWk?oc=5,"Tue, 05 May 2026 17:23:02 GMT",TJ Maxx sets up shop with sprawling new store right next to off-price rival the-sun.com
T.J. Maxx,Dhiraj Manghani,Mass Merchandisers,Opening,TJ Maxx confirms date for sprawling new store after sitting empty for years - the-sun.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxQZDVDMjFYbC1wckpKa1RnaVNVcE1TUmxGcXFfeFR3Vy0zcVczRC1IQ1UyajZraWFnNi0ydU5fRklEOG1mdWl6ZFN5anZxNDRwQURlZVVCV09xZ2x4Y0RMN18wTXlHekp0UWlVZmxqRDBOanRCN0tJd2hqWFZCX0dtNFktUllwUWJnTEZXakwyRUkwX19Vcko4TjMzOA?oc=5,"Mon, 04 May 2026 17:47:32 GMT",TJ Maxx confirms date for sprawling new store after sitting empty for years the-sun.com
