Store,Analyst,Industry,Type,Title,Link,Published,Summary
Walgreens,Komal Agrawal,Drug Retailers,Closing,Walgreens Reveals Closing Chicago Store Suffered Million-Dollar Loss Amid High Theft Rates - Weekly Real Estate News,https://news.google.com/rss/articles/CBMisAFBVV95cUxNV0tjbXowbjZBWkVfRHhubUsweE4tTFpXd2lTTmY0ZmtZSFhXNnNzcFhCM3B5NlV0OGx4XzRuWUdFenFWMXFfNEdHSGFiMU5RVXFIMWQ2VDZWUDVNSGVGUmNaRlkxYXJvUi1JdV9XZ2xuOFFQMWI2UzYtYm9xTTZPaHQ2SkpsYjZiVmMybDVZdkZfUTNwbml1TVhhb2lReVA3ZWJVNElWWmRmWkh1dF9TNA?oc=5,"Mon, 11 May 2026 18:02:26 GMT",Walgreens Reveals Closing Chicago Store Suffered Million-Dollar Loss Amid High Theft Rates Weekly Real Estate News
Walgreens,Komal Agrawal,Drug Retailers,Closing,Essential retailer shuts hundreds of stores as protests grow - thestreet.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxQRlpOMWNBOXUzajUxdFhiY3RSU3gtNzc1Rnc3anNCSlpxVXhuV0J0UjJWVGM5dzhKclhZMEdSQWczOXFrUmxHc0laQU1yclJGYUN1MVpDbXhyQVdKSkJsOThDZ1lYRnhvTjlQZVB4eHQ1T1FuczJUak5aTG51UnFDajB2MlR6YjhXcW9IcjJZb0xBa3JiblplMUUtVmJjakROYVZjVHdn?oc=5,"Mon, 11 May 2026 14:46:11 GMT",Essential retailer shuts hundreds of stores as protests grow thestreet.com
Harveys Supermarket,Komal Agrawal,Grocery,Closing,City Council to vote on Winn-Dixie incentives that keep Harveys store - The Florida Times-Union,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOQ1g5dThGMDlTcmV1Mmx1OHpfa21oUmZxSGNlSEpJQmpSLVNCaklObURDVEpPcDkwUTJWN1YtYldhTTJPdHpudWlMbnI0OVJYampyZmJmVEFZY0VjRXQ4eE9nWnFjc002V1NSY2dSbHR6b2pDYnBNMENydkIzblFENTQ4aWFEU1dDUUZQcF9vcjR1MlkyRzJLamdoVWk1b2R6SUJZN3VlNEsybDB4M2xpcmwyOUR6SEFaOFBNLVpiOUdoc1ZodUkySk5SaE45d1JENW1EWHFOYzI?oc=5,"Mon, 11 May 2026 13:16:35 GMT",City Council to vote on Winn-Dixie incentives that keep Harveys store The Florida Times-Union
O'Reilly Auto Parts,Bhavesh Phulwani,Mass Merchandisers,Opening,O'Reilly Automotive stock (US67103H1077): Record Q1 2026 earnings lift shares - AD HOC NEWS,https://news.google.com/rss/articles/CBMixAFBVV95cUxPN0tLVlV4WDcyRnhZazVCbVdSNGJKZ0xSc0QyMkFqNVIwTDA3eTZGVFNpQzFJZXZWWC02WTk0Qm5FVHdtVzM1b0tyWHU4cjIyTWxEX0VtNldpTV9lWlFjVmNpckJoekotZDB1VkZZRExVOF9KOTg3djVFb3V0WjU2ZUhnaS0tU3hPV3BkOFU0M0lVRTRFNW1qWnJvVFFXNzFLQjNaUkJtRl9zdlI3N0txd3kzeVlUZ1ZXTlh0elVLY05WYjlx?oc=5,"Mon, 11 May 2026 06:28:15 GMT",O'Reilly Automotive stock (US67103H1077): Record Q1 2026 earnings lift shares AD HOC NEWS
O'Reilly Auto Parts,Bhavesh Phulwani,Mass Merchandisers,Closing,NASCAR Results Today: O’Reilly Series Results at Watkins Glen - Sportsnaut,https://news.google.com/rss/articles/CBMilwFBVV95cUxOQXRqZGhNZUZmVWJzck1SU2p3M0NHc3VSRzU4RFNKN1RZeWc5OGdDeVJnWW1qY2tpY0pTLXNyOWxzUzhjUDRibzN0SjdXTTJ5dDRRVHpIREZXdTVSQTFYT1ZtTUQ5MFhycm9zckJIcFZ2aWNPXzlmaDBQeC01bVZjSXAxWWUyRVd6bklLcThVdHNMYXpYeUVj?oc=5,"Sun, 10 May 2026 01:31:33 GMT",NASCAR Results Today: O’Reilly Series Results at Watkins Glen Sportsnaut
Party City,Dhiraj Manghani,Mass Merchandisers,Closing,Party City Is CLOSING ALL Stores After 39 Years Of Business (ZxKsRnmEnE) - fathomjournal.org,https://news.google.com/rss/articles/CBMicEFVX3lxTE15NnJYZXZfSXRyZEZ6VS03em5kTmZOTG02ZEJOdTRXNkJPX1FQMFh4aWFNaFFjbWdVNnhFR3hReEdlQ1FpTFNldUZ6QlVuM0NZdFMyTU9ZUzVEazRDU1hQRGh3VmZUVm03MGcta1NrdVQ?oc=5,"Mon, 11 May 2026 08:55:37 GMT",Party City Is CLOSING ALL Stores After 39 Years Of Business (ZxKsRnmEnE) fathomjournal.org
Sam's Club,Dhiraj Manghani,Mass Merchandisers,Opening,Sam's Club to open huge mega store with 14-pump gas station MINUTES from Costco - the-sun.com,https://news.google.com/rss/articles/CBMijAFBVV95cUxPbnVxaFFxTU5yWnBWNU9KSWpWS3FoQ2tRMWFjUHBaMk83amZDYU93RlFLREpWM1BGNEVvYVZOVzMxWVA5Wm5meUNmb3h3T1lDcXVNcHc0ZnBsMXRnNFZ4SUpyNC1yUFB6ckxidGpwbkgwNjJJRk1fU1dxZHlLYWVmSzBac1ZJbmRDQWx5bA?oc=5,"Sun, 10 May 2026 19:40:16 GMT",Sam's Club to open huge mega store with 14-pump gas station MINUTES from Costco the-sun.com
Scheels,Dhiraj Manghani,Mass Merchandisers,Closing,Century-old Home Depot rival chain announces last location closing date - PennLive.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxPZnJoUmlFcmo1cl9oWVExelQ5dEZZMzRuQV9ZLWxVTS1aVVZxbVZzOFZld1BSYUVBSnF6dkxSNlFDUjZud2Yyc1VYaFlSbkwyekpza01MVG9wZDZnS2F5U3JxY050WjBYVjZYaTVoMFR6eHpXa2dZLVFhRUlsY3BXSllpSDdFY3FJQmNGQ0xWX1JSSlppNnlVbTU3alI3V25EOEJ4RW9SSm9nY1lvVTdGMU5LNHHSAcgBQVVfeXFMTVJaajJ5S2dfZ0RMMGdFbnJXZzdHTjBPOVcwc2FxS1lLazVENmloQTJWRjkwcGNleXdHektBQXBPYTFPSFprQ05iVmNZeU5hbl9EYThQOURrcmVuM2l2bGRYSlFQOFJkYzlRcnRpM2tLS1ZxUGd2Y0hIcjF3VzlKc1RzVktCdzhhNmtteldpRU5DYzhtUzFLSng0M1RnY0tTQlU2UEhwb3hEVENBXzhKU0gwMEpwWVVXQXpDeEJ5NmJZdk1iMDY1NWY?oc=5,"Sun, 10 May 2026 10:00:00 GMT",Century-old Home Depot rival chain announces last location closing date PennLive.com
CVS,Dhiraj Manghani,Drug Retailers,Closing,Essential retailer shuts hundreds of stores as protests grow - thestreet.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxQRlpOMWNBOXUzajUxdFhiY3RSU3gtNzc1Rnc3anNCSlpxVXhuV0J0UjJWVGM5dzhKclhZMEdSQWczOXFrUmxHc0laQU1yclJGYUN1MVpDbXhyQVdKSkJsOThDZ1lYRnhvTjlQZVB4eHQ1T1FuczJUak5aTG51UnFDajB2MlR6YjhXcW9IcjJZb0xBa3JiblplMUUtVmJjakROYVZjVHdn?oc=5,"Mon, 11 May 2026 14:46:11 GMT",Essential retailer shuts hundreds of stores as protests grow thestreet.com
Target,Vishwas Shah,Mass Merchandisers,Opening,"A 200 acre home for new Target, In-N-Out and office spaces breaks ground - MSN",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPSVdrWmJxVlRHMU92REg1bHhqV1JWdTc0S1dtRmd1eXdjYXFWdDhLOEVUcmNtTk5LaFYweXR3LUs1ZlF2UnZHbzJKdTVwc1d4OGc5Q0hjdlJZc0h2ZmVTR1JmdnN1THpPQmlmMXBQcTN2a3ZZU2dwY0NVNFZoVHZiRnBZMFZCWHctUGlULTFtbUNOQWdBbzBzcUpMLVRySHljS1YwbFU5eWVnYWFlNWZyX0xScl9GaGkyT29VMlplc3NET3M?oc=5,"Mon, 11 May 2026 02:32:50 GMT","A 200 acre home for new Target, In-N-Out and office spaces breaks ground MSN"
Casey's General Stores,Rahul Vasaya,Convenience Stores / Distributors,Opening,New Casey’s gas station with full kitchen coming to Topeka - AOL.com,https://news.google.com/rss/articles/CBMiekFVX3lxTE45bnFxZWR1Ykl5b3NrWjl5TFlXcG5vSEFwMVlQTGtFUVktOHBtb0tMb3JEN1JKT3dZOEhyTFlQWGd3SG5CNjBKY0FXOXpqUmR1d1ZwUXJZc2xfVkE0c09tQnVCdFRSX0d2dGstZkZ4UWlRSDk5OER6Y2Vn?oc=5,"Mon, 11 May 2026 23:51:50 GMT",New Casey’s gas station with full kitchen coming to Topeka AOL.com
Casey's General Stores,Rahul Vasaya,Convenience Stores / Distributors,Opening,Buc-ee’s is expanding to new states. Here’s where - AOL.com,https://news.google.com/rss/articles/CBMifkFVX3lxTE13d0d1Unp1MHVTQ2xoRkNGUVZ1WW1HVEl5c2VtYV9GU3pfWVVKTWszc1JlYU42enB6VlpWT3NjQ0NZZ25uMWFGQ2NiYlhMVkRwR18zZFlfXzh3N2NDdGsxak5fdTlhMkVxdEZlZGpkdmlaN0RpTGRVRkhuTk9wQQ?oc=5,"Mon, 11 May 2026 18:12:30 GMT",Buc-ee’s is expanding to new states. Here’s where AOL.com
Sprouts Farmers Market,Rahul Vasaya,Grocery,Opening,Assessing Sprouts Farmers Market (SFM) Valuation After Strong Q1 Earnings And 2026 Store Expansion Plan - simplywall.st,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNbDFWQWZOVTZyVGU3bTBQeEc3Wk52VmVtV3ZLRVFwdDk3OEVNdF9SVVlrYjFLTUFPSldNRVFZaTVkR2o0d3Z5NmdWWlhuS01ZYkNEQ1I1LUdQQ3JWc0xDMjAzUE9WMzhoQWJadDJIWi0yVTR4bmpqZUNSVHFYb1VpUVJ3WWszTFBULTVQdWM0SktXeFRVdE84TW9OMmJVUGVGZTJSLURxd00weURZS0NTOHJGZUd5a2pFTVlHZ0NpZ2dfZFBtN1FXcVAxRVlkRDNoMXczVklwQkdiVWtadm91RnhFMNIB6AFBVV95cUxQcE42YVkxLXFWd2ZoTWd2RWJ2RWl5YnZaTjBMaGFlXzA5V3plWGpqclJDQWpTTXQwN1hPR1NKRUVIc0tWUEIyNjJHckFTVS1uSjExaHhfMEdkUV9iR19wWUdHSjhZMXJSd1FkWldSUXVFc2htelFqUzFHSFc2ZHB3Z1JGWVFlWWYyekVINlJyS05ld09mZzJ6UFFhMXdkZHA2d3BEdWp5ODRtc2l3a3ZEWDB4bVVCQmNlbzdYU3J5dFpGYm1yUEdvZHlxbEUtQlFUbGw2WGhnZGtoVnFWMElaLUJOTS1ZUzRo?oc=5,"Mon, 11 May 2026 15:39:46 GMT",Assessing Sprouts Farmers Market (SFM) Valuation After Strong Q1 Earnings And 2026 Store Expansion Plan simplywall.st
Sprouts Farmers Market,Rahul Vasaya,Grocery,Opening,Coop Estonia plans to open 13 new stores - Vertical Farm Daily,https://news.google.com/rss/articles/CBMilgFBVV95cUxPa05DRmdZWTc3TndtUUl2WU1yQVFGb2ozSHR5VUJ3NkdBWWNwMWJCSU5lRDdjZldaQzlUeF9kRHNxQ2ZhYjJxOW5lWE54cXpZUkZVM3VYVVd3S3ZWem1HbVo5ZHcyQmV3LS0zWGdSRTBnOHdweEpZUXZTX3NrbzJJR0M5Qi1mTlpxSXRPOW90Wk80WUxTelE?oc=5,"Mon, 11 May 2026 14:50:47 GMT",Coop Estonia plans to open 13 new stores Vertical Farm Daily
Chick-fil-a,Rahul Vasaya,Restaurants,Opening,Chick-fil-A opens first South Valley location in Tulare - thebusinessjournal.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxPRXFLRndWZHVCZFIwZmRpdWE2UUtFS0o2UUZ6d1VMdktVVThkc2E1N0xWWHh3dGYwTnYxaE9vNFpGT3ZyVFVnMl9lbjVuRU5GVG9xVWR3WU4yaWtoQm5FOTlSMVZVS2FRQ1VubGdWX3UyTkx6T0VVZVJpYm9yRGVIVF93QWg?oc=5,"Mon, 11 May 2026 17:51:31 GMT",Chick-fil-A opens first South Valley location in Tulare thebusinessjournal.com
Chick-fil-a,Rahul Vasaya,Restaurants,Opening,"Chick-fil-A Opening Update In Bridgewater, Hiring In Process - Patch",https://news.google.com/rss/articles/CBMilwFBVV95cUxOaEhobkxHVDVRVTlKZjlKTTRuNGV3ZGdrOEwwV0laNEROdm5mREtmYS1fUVk0a2lfWnktS1NEeUpzVGVIWFRWUlZmX0NCWXVDYjhWSnYxbkU0ZEtESmZzemxrdnZxSGtYRm10Nm1HS2VVX0xXZnE3Rlo1cnlzMmJfTU1Wb1hJeGVWZ3JJM1hheFFKNEk5UHBn0gGzAUFVX3lxTE9RX0pEbUc4M1J1emFRdEhNZTRWNXE1YUgteXBmWWhGMC1EeTRRLWN3eUZRMi1GamxSTjJ3TGpPRklVZHQxVkkyMDZLLUg5VUNhZjZqSzNXZUEySW5jZGtXemxUQ2dHODIwRGhPTXRmTTVVMHpoOTdyMmlpNWhOWl9CNmZ0UlVBUW5UNVg2ZV9TY3BGQzNSYkhZTmo3MGRFTXpRRVpyNDQ1OFMzNkY1cS1iQ3JZ?oc=5,"Mon, 11 May 2026 13:46:47 GMT","Chick-fil-A Opening Update In Bridgewater, Hiring In Process Patch"
FIELDS,Harsimranjeet Singh Ghelani,Department Stores,Opening,Ground breaks at Kalkallo sports precinct - Star Weekly,https://news.google.com/rss/articles/CBMijAFBVV95cUxNcEsxcURRTHRNWHBTOTdLMklrbklpSVh4QXVTUE9nbmU3TzZQSUdIQ3BZVUM1cTlhdnNZbzI0MmQxT1JCU0o5RFRfVVpZN2dmVWRIT0xyTzFOcXdlb2gtdkNVVVU5TjBOUGloLVhtaDVUSm1rMXlnMUIyYnl1b29EUmE5M3pxMmlzaHFWMQ?oc=5,"Sun, 10 May 2026 19:48:00 GMT",Ground breaks at Kalkallo sports precinct Star Weekly
FIELDS,Harsimranjeet Singh Ghelani,Department Stores,Opening,Ground breaks at Kalkallo sports precinct - Northern | Star Weekly,https://news.google.com/rss/articles/CBMiigFBVV95cUxOcGUxU3dvQm5pWTN0Y2VxZW13MURzNmVra0JpVTNFVVpob3dXdnE1NmktLXpYWVFucmJ5bEpuWnlPM2tyWVdJMnlLV3g5V2VVSHZZX01xbEU3aks3al94QzAwVjdGZVJKcW5DU0x5TnB2UHhmRW1hYm9MeXZNcUdSTnJfVTBJUkFRY0E?oc=5,"Mon, 11 May 2026 05:48:48 GMT",Ground breaks at Kalkallo sports precinct Northern | Star Weekly
El Super,Kashish Kasar,Grocery,Opening,Arson suspect arrested after fire at Mexican grocer in southwest Detroit - Detroit Free Press,https://news.google.com/rss/articles/CBMisgFBVV95cUxOMTE0cFJraW5SMzRkZXBtRWJlVi1IZndCSEhjNTdTcjBhMzZHNzJCNWd1bGZYaFVrelpEQTZPU25nbWt2S185RU1jdlMxUlNaTEU5ZF92UHNTaHlVcVptbXRTelF6WVZhcHI3OEgyUGczRWE1WHNKVldhTzd6b0RjdDNENkZ3MDdyTVR1cEd6a2EwdkZJbHVfWUgwVnBIZDBla0lpM0RsVUN0WnVWUzRjTURn?oc=5,"Mon, 11 May 2026 16:28:00 GMT",Arson suspect arrested after fire at Mexican grocer in southwest Detroit Detroit Free Press
Food City,Kashish Kasar,Grocery,Opening,Food City announces groundbreaking for new Madison location - AOL.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxPMW9VcTFxN3kwSHRVaHc1MTJHaXVYeTRFRmtTT2w3eVZpMFZEZnlNR0dlSFI1VGhvMWN2c3J5aDJXSzJkcmZseE81NUkzekJHVGx4VmVPV0ppMVRUSHMxMHRqcUU2QWpSejJJYm4xWkN0UHdxYUk1bFlKYXZMb0JmeVBnUHljZlZjeEE?oc=5,"Mon, 11 May 2026 15:12:42 GMT",Food City announces groundbreaking for new Madison location AOL.com
The Fresh Market,Rahul Shinde,Grocery,Closing,Fresh Market to permanently close Vienna grocery store this month - FFXnow,https://news.google.com/rss/articles/CBMiogFBVV95cUxNRFBtQ2xVMkxYSUNfcm1WYmZMRmxUcml6eHZGcDF5blI0aUMxM1FZVmdsZmxSSERudGVuaFN4Tkx3ZXE2d1dYcHoyMnpvN1Q4ZDQ4UXhqaHVhTDNoR1pWQWx2dVY5Z3E5ZE16VFh5dUZXTno5M2E4ZGRjaGVYQ1RQVUR2dzJjcnJhUGdPSU00NGYyWWdOZ3JxdVZwbXlpZ3RnMEE?oc=5,"Mon, 11 May 2026 15:45:20 GMT",Fresh Market to permanently close Vienna grocery store this month FFXnow
Trader Joe's,Rahul Shinde,Grocery,Closing,"Upper West Side Trader Joe's, deemed world's busiest, is temporarily shutting down - MSN",https://news.google.com/rss/articles/CBMi8AJBVV95cUxPQlowRUtCbjg4ZS1fVVZBcWRqaGw0MmRaaTh0emNqY253X2xSM082QnR4azZJN3hHTWVsdTlCNm9oMkFKb0h6cm1ScV8yM3FLT1pHTUx1TVJDaDhPc1lDeGFnb2xIZ0ZXVU5TOXdVQWFIa2hQTXJaRERNZkdRZ1R3TE1veFlQdVQ5SDlVTHJLYUM4UDEySHBtdE9mUWJCZUhVMGtrVWdlcjFsU1pteTBwZVpyUTNnaWlud3ZNTDdVbFpFRXdyTE5lOUc4OVd0Tno4elFReWx4ZFFpQ01rckdLcnRxSy1YTTN3X1YwR2ViQ3k2OFdzNmFzRWV3NFRnaDRGZ2xMQmJ2cmNOb2FrWWhJcUE2QVpIUi0wNklndTdIWFNoNHc5dFB3UVU1NDJDSVZWTDNKTE1udEFWR1hmQlJ5R1piNjQtSTFGNjNDbF9yc3Bqb2xBQkFpcDdxb1N3bDRCRVljSTVWODBHQTNtT3hDdw?oc=5,"Mon, 11 May 2026 09:22:57 GMT","Upper West Side Trader Joe's, deemed world's busiest, is temporarily shutting down MSN"
Wegmans Food Markets,Rahul Shinde,Grocery,Opening,Here’s how much Wegmans paid for land for new store in Cranberry - MSN,https://news.google.com/rss/articles/CBMiygJBVV95cUxNQldWN2NSS3p4NnhrQXMtMEZRV2FRNGhuUTR3WHJZNWdKT29DWkxpb0NNNVQ5MmpvMlBQNXd3TG5iemZFZ2hDZ0g2U05mY0NqMkN1WDBkMEM5endnZS1SMndzNlpIQ1c4OUZmOWpVNlR5dnhCcy14ZE1NcngtcThIZWx6MEFpUDlSa0Q3bXdRRUw0VmdJTTNRNXIxUlNJWHRJXy1WWGFfbW1sNGlVZFFHTC02TnlLbGs1ZmZKbXBEaVNZd3pfY1U1VGRmMDFsN0w4cXlRQ09OUm9EaEdKMjlUNEdfOHlCcjkzVm95SmtoZzM1UGh2ZkNhUXZFRFZ5MThHNklEY2NhU0Q2ZGd5QjgwQm5wLVdJRFJtQ3lPNTJOZDZUTGRVQmQ4MlBtSE9yaXItalBZUjctSnZxNU5xVURvS1BfQXBHZEdBdnc?oc=5,"Mon, 11 May 2026 20:21:21 GMT",Here’s how much Wegmans paid for land for new store in Cranberry MSN
